,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
6610,"[[41.07537442 20.74583418 12.01889903]
 [20.74583418 33.16383687  9.94370342]
 [12.01889903  9.94370342 21.76078871]]",[ 0.32346385 -0.24313024  0.226422  ],[-0.03776481 -0.05562927  0.00201529],[-0.07570846 -0.06263656 -0.03628789],"[[-0.00415177]
 [-0.99905034]
 [ 0.04337258]]",[0.4904144],
6611,"[[38.09160042 23.30067281  5.42555596]
 [23.30067281 40.5759177   5.72249641]
 [ 5.42555596  5.72249641 17.33248189]]",[ 0.32287398 -0.2439641   0.22642947],[-0.03747039 -0.05172767  0.00023781],[-0.07329684 -0.07730837 -0.01800123],"[[-0.00401875]
 [-0.99905038]
 [ 0.04338421]]",[0.49593751],
6612,"[[41.47024272 20.91962792 11.67079921]
 [20.91962792 33.18204404  9.58564783]
 [11.67079921  9.58564783 21.34771324]]",[ 0.32245268 -0.24454348  0.2264332 ],[-0.0378334  -0.052953    0.00105774],[-0.07533996 -0.06187942 -0.03452176],"[[-0.0083331 ]
 [-0.99954287]
 [ 0.02906228]]",[0.49524003],
6613,"[[41.56249417 21.10053267 11.3281125 ]
 [21.10053267 33.41741147  9.350778  ]
 [11.3281125   9.350778   21.02009436]]",[ 0.32233562 -0.24470274  0.22643482],[-0.03952554 -0.05405425  0.00065735],[-0.07541791 -0.06225363 -0.03342172],"[[-0.00862052]
 [-0.99955025]
 [ 0.02872265]]",[0.5006098],
6614,"[[37.59407072 23.37616188  4.87509593]
 [23.37616188 41.30532344  5.27742235]
 [ 4.87509593  5.27742235 17.10060584]]",[ 0.32190349 -0.2453161   0.22645741],[-0.03935926 -0.05599484  0.00222786],[-0.07106584 -0.07693068 -0.01604389],"[[-0.01450371]
 [-0.99915425]
 [ 0.03847635]]",[0.50907295],
6615,"[[34.55793394 23.35128684  1.04943787]
 [23.35128684 45.3827211   1.32049855]
 [ 1.04943787  1.32049855 16.05934496]]",[ 0.32150688 -0.24589123  0.22648375],[-0.04177265 -0.05936274  0.00218446],[-0.0690318  -0.08686212 -0.0039037 ],"[[-0.01484999]
 [-0.99915732]
 [ 0.03826404]]",[0.5099198],
6616,"[[40.20316814 21.45032659 10.76300199]
 [21.45032659 35.01059019  9.53883006]
 [10.76300199  9.53883006 20.78624167]]",[ 0.32115631 -0.24640855  0.22651021],[-0.03796458 -0.05862928  0.00383181],[-0.07127894 -0.06317175 -0.03169731],"[[-0.00961994]
 [-0.99949735]
 [ 0.03020783]]",[0.51176546],
6617,"[[38.61658212 22.34922005  8.63704335]
 [22.34922005 38.08501861  8.53494049]
 [ 8.63704335  8.53494049 19.29839927]]",[ 0.32072284 -0.24709625  0.22656122],[-0.03709002 -0.05837486  0.00464959],[-0.06868664 -0.06787466 -0.02623073],"[[-0.01544892]
 [-0.99918089]
 [ 0.03740158]]",[0.5216372],
6618,"[[37.85416481 22.70156934  7.48559557]
 [22.70156934 39.58183233  7.77585272]
 [ 7.48559557  7.77585272 18.56400286]]",[ 0.32034126 -0.24769196  0.22660172],[-0.03291364 -0.05406998  0.0047124 ],[-0.06765589 -0.07027928 -0.02317383],"[[-0.01503663]
 [-0.99916613]
 [ 0.03795986]]",[0.52683398],
6619,"[[39.7361574  21.89349487  9.82879796]
 [21.89349487 36.19388015  9.06577817]
 [ 9.82879796  9.06577817 20.06996245]]",[ 0.32010093 -0.24805217  0.22662034],[-0.03251958 -0.05228303  0.00399978],[-0.07000556 -0.06457096 -0.02898829],"[[-0.0083253 ]
 [-0.99954425]
 [ 0.02901701]]",[0.53001058],
6620,"[[39.73575949 22.14945499  9.23752243]
 [22.14945499 36.66916613  8.6201618 ]
 [ 9.23752243  8.6201618  19.59507438]]",[ 0.31965886 -0.24870241  0.226653  ],[-0.03432418 -0.05030107  0.00273076],[-0.07006707 -0.06538436 -0.02726882],"[[-0.00867607]
 [-0.99955417]
 [ 0.02856884]]",[0.54156423],
6621,"[[35.97899917 23.34643226  3.84391119]
 [23.34643226 43.2814416   4.49179718]
 [ 3.84391119  4.49179718 16.73955923]]",[ 0.31938366 -0.24909267  0.22667014],[-0.03389418 -0.04834792  0.00214309],[-0.06738562 -0.07874337 -0.01296483],"[[-0.00437979]
 [-0.99905821]
 [ 0.04316846]]",[0.55203547],
6622,"[[31.46817681 22.37869331 -1.54986414]
 [22.37869331 48.37653153 -2.24227682]
 [-1.54986414 -2.24227682 16.15529166]]",[ 0.31907593 -0.24951422  0.22668463],[-0.03410552 -0.04657281  0.00196947],[-0.06607378 -0.09559271  0.00662039],"[[-0.00405312]
 [-0.99891671]
 [ 0.04635713]]",[0.55193787],
6623,"[[33.95996339 23.15837053  1.79104224]
 [23.15837053 45.86142643  2.30944902]
 [ 1.79104224  2.30944902 16.17861018]]",[ 0.31877127 -0.24992846  0.22669327],[-0.03280506 -0.04576749  0.00156276],[-0.06551542 -0.08447848 -0.00653347],"[[-0.00406631]
 [-0.99904398]
 [ 0.04352697]]",[0.55069314],
6624,"[[36.77469898 22.66036688  7.2183936 ]
 [22.66036688 40.71719218  7.87358929]
 [ 7.2183936   7.87358929 18.50810884]]",[ 0.31841976 -0.25044307  0.22671438],[-0.03063663 -0.04613155  0.0022035 ],[-0.06500589 -0.07090631 -0.022587  ],"[[-0.00408566]
 [-0.99904505]
 [ 0.04350048]]",[0.55511703],
6625,"[[38.23206558 22.42829008  8.35740462]
 [22.42829008 38.62624649  8.43116869]
 [ 8.35740462  8.43116869 19.14168793]]",[ 0.31796639 -0.25117536  0.22678069],[-0.02787817 -0.04890507  0.00605957],[-0.06624347 -0.06682815 -0.02490203],"[[-0.00833588]
 [-0.99954138]
 [ 0.02911275]]",[0.5602671],
6626,"[[37.78157577 22.7362995   7.35793987]
 [22.7362995  39.73287039  7.68045096]
 [ 7.35793987  7.68045096 18.48555383]]",[ 0.3172303  -0.25235399  0.22691428],[-0.02857277 -0.04406131  0.00448646],[-0.06527874 -0.06814002 -0.02205153],"[[-0.00858079]
 [-0.99954434]
 [ 0.02893944]]",[0.578993],
6627,"[[34.84982155 23.13358673  3.78322967]
 [23.13358673 44.39087011  4.64299736]
 [ 3.78322967  4.64299736 16.75930834]]",[ 0.31704485 -0.25263414  0.22693648],[-0.03190882 -0.04477903  0.00195885],[-0.06240441 -0.07658628 -0.0125248 ],"[[-0.01445065]
 [-0.99916021]
 [ 0.03834138]]",[0.58516214],
6628,"[[34.68940384 23.11576101  3.66867298]
 [23.11576101 44.59044684  4.53755339]
 [ 3.66867298  4.53755339 16.72014932]]",[ 0.31684988 -0.25291873  0.22695404],[-0.03530626 -0.0484433   0.00150473],[-0.06205501 -0.07675198 -0.01218121],"[[-0.01445065]
 [-0.99916021]
 [ 0.03834138]]",[0.58804056],
6629,"[[30.42063724 21.96722139 -1.2949878 ]
 [21.96722139 49.46307154 -1.97267869]
 [-1.2949878  -1.97267869 16.11629121]]",[ 0.31622356 -0.2538443   0.22701161],[-0.03215522 -0.04764675  0.00374493],[-0.06004463 -0.09146709  0.00539207],"[[-0.01487651]
 [-0.99916378]
 [ 0.03808459]]",[0.59204815],
6630,"[[30.92593051 22.21640375 -0.30441348]
 [22.21640375 49.06786099 -0.45310225]
 [-0.30441348 -0.45310225 16.00620849]]",[ 0.31592188 -0.25429291  0.22704632],[-0.03257723 -0.04974858  0.00431363],[-0.05910587 -0.08797575  0.00120546],"[[-0.01469831]
 [-0.99915668]
 [ 0.03833907]]",[0.59244035],
6631,"[[35.81156829 22.78657027  6.2633262 ]
 [22.78657027 42.2083131   7.2038579 ]
 [ 6.2633262   7.2038579  17.98011861]]",[ 0.31530192 -0.25528403  0.2271471 ],[-0.03115293 -0.05363312  0.00699288],[-0.06058014 -0.06967716 -0.0191521 ],"[[-0.0084667 ]
 [-0.99954507]
 [ 0.02894764]]",[0.60061443],
6632,"[[36.02851441 22.91342411  5.93315242]
 [22.91342411 42.21387657  6.78776443]
 [ 5.93315242  6.78776443 17.75760902]]",[ 0.31518234 -0.25549622  0.22717504],[-0.03062942 -0.05264911  0.00660034],[-0.06135212 -0.07018929 -0.01817466],"[[-0.00871841]
 [-0.9995503 ]
 [ 0.02869112]]",[0.60854356],
6633,"[[35.81030626 22.92313277  5.74251255]
 [22.92313277 42.52508291  6.64484314]
 [ 5.74251255  6.64484314 17.66461083]]",[ 0.31494217 -0.25592685  0.22723505],[-0.0288703  -0.05446492  0.00850817],[-0.06091521 -0.07048692 -0.0176578 ],"[[-0.00871841]
 [-0.9995503 ]
 [ 0.02869112]]",[0.61288603],
6634,"[[35.76759282 23.00684508  5.36393595]
 [23.00684508 42.77690326  6.24290699]
 [ 5.36393595  6.24290699 17.45550392]]",[ 0.31468374 -0.25638385  0.22729998],[-0.02879429 -0.05021054  0.00684645],[-0.06107903 -0.07108786 -0.01657379],"[[-0.00861032]
 [-0.99954921]
 [ 0.02876167]]",[0.62172661],
6635,"[[30.10950758 21.83909874 -1.10992164]
 [21.83909874 49.80318065 -1.71796841]
 [-1.10992164 -1.71796841 16.08731177]]",[ 0.31432139 -0.25699412  0.22737517],[-0.02597558 -0.04483112  0.00572338],[-0.05851759 -0.0905752   0.00460327],"[[-0.00406502]
 [-0.99904881]
 [ 0.04341609]]",[0.6323901],
6636,"[[28.06801088 20.6230137  -2.88425753]
 [20.6230137  51.24265087 -4.92890528]
 [-2.88425753 -4.92890528 16.68933825]]",[ 0.31412772 -0.25731265  0.22741018],[-0.02738431 -0.04705821  0.0058151 ],[-0.05777627 -0.09873382  0.01380854],"[[-0.00409271]
 [-0.9990474 ]
 [ 0.04344587]]",[0.62911501],
6637,"[[29.7812976  21.70316445 -0.74214165]
 [21.70316445 50.17873706 -1.16874497]
 [-0.74214165 -1.16874497 16.03996534]]",[ 0.31385417 -0.25778149  0.22746179],[-0.02903783 -0.04974299  0.00575412],[-0.05691863 -0.08963701  0.00306515],"[[-0.00419888]
 [-0.99904249]
 [ 0.04354855]]",[0.62968825],
6638,"[[34.44379582 22.79272556  5.06164566]
 [22.79272556 44.16710526  6.25514951]
 [ 5.06164566  6.25514951 17.38909891]]",[ 0.31358299 -0.25828675  0.22753141],[-0.02623181 -0.05056915  0.00774871],[-0.05804518 -0.07173186 -0.0159297 ],"[[-0.00847197]
 [-0.99954017]
 [ 0.02911488]]",[0.63063634],
6639,"[[34.29966444 22.87875324  4.47982417]
 [22.87875324 44.60365837  5.6008017 ]
 [ 4.47982417  5.6008017  17.09667719]]",[ 0.3133167  -0.25880839  0.2276222 ],[-0.02692953 -0.0517974   0.00934442],[-0.05799895 -0.07251191 -0.01419835],"[[-0.00849201]
 [-0.99953762]
 [ 0.02919633]]",[0.64261467],
6640,"[[34.11952812 22.91055191  4.0652997 ]
 [22.91055191 44.96838071  5.14021442]
 [ 4.0652997   5.14021442 16.91209117]]",[ 0.31304693 -0.25931991  0.22772142],[-0.02882813 -0.05077333  0.00863805],[-0.05782963 -0.07312049 -0.01297466],"[[-0.00829698]
 [-0.99953902]
 [ 0.02920444]]",[0.65190255],
6641,"[[33.90975893 22.89451252  3.84060676]
 [22.89451252 45.26665319  4.90954791]
 [ 3.84060676  4.90954791 16.82358788]]",[ 0.31277679 -0.25981955  0.22781144],[-0.02686228 -0.04943123  0.00836375],[-0.05749422 -0.07349636 -0.01232918],"[[-0.00821809]
 [-0.99953989]
 [ 0.02919726]]",[0.65766134],
6642,"[[32.67092402 22.75497964  2.1202705 ]
 [22.75497964 47.05941205  2.89406346]
 [ 2.1202705   2.89406346 16.26966394]]",[ 0.31252284 -0.26032022  0.22790104],[-0.02725554 -0.05132457  0.00827202],[-0.057005   -0.07780898 -0.00725011],"[[-0.00890319]
 [-0.99955591]
 [ 0.02843777]]",[0.66113885],
6643,"[[26.56663498 19.57059272 -3.54070686]
 [19.57059272 52.24693196 -6.55778608]
 [-3.54070686 -6.55778608 17.18643306]]",[ 0.31227566 -0.26082021  0.22798694],[-0.0246158  -0.04878941  0.0082235 ],[-0.05436837 -0.10069633  0.01821795],"[[-0.01430943]
 [-0.99914997]
 [ 0.0386599 ]]",[0.66527374],
6644,"[[26.75277513 19.7839241  -3.01784371]
 [19.7839241  52.40024532 -5.55250064]
 [-3.01784371 -5.55250064 16.84697955]]",[ 0.31202294 -0.26130661  0.22807362],[-0.02570579 -0.04911244  0.00928167],[-0.05322113 -0.09792102  0.01493689],"[[-0.01478509]
 [-0.99915669]
 [ 0.03830541]]",[0.66379514],
6645,"[[32.51781857 22.5171858   3.60462267]
 [22.5171858  46.69555791  4.91384248]
 [ 3.60462267  4.91384248 16.78662352]]",[ 0.31177299 -0.26179534  0.22816485],[-0.02390164 -0.04856268  0.00934585],[-0.05427049 -0.07398185 -0.01184325],"[[-0.00847319]
 [-0.99955493]
 [ 0.02860327]]",[0.66534571],
6646,"[[32.47788379 22.57359532  3.13856052]
 [22.57359532 46.92431116  4.29961735]
 [ 3.13856052  4.29961735 16.59780505]]",[ 0.31140942 -0.2626006   0.22835474],[-0.02535931 -0.05339999  0.01120117],[-0.05460248 -0.07480173 -0.01040019],"[[-0.00875688]
 [-0.99956799]
 [ 0.02805616]]",[0.67889864],
6647,"[[32.16167033 22.53353533  2.60775262]
 [22.53353533 47.41755795  3.63587949]
 [ 2.60775262  3.63587949 16.42077171]]",[ 0.31087719 -0.26374522  0.228611  ],[-0.02542398 -0.05539052  0.01290524],[-0.05436399 -0.07579742 -0.00877186],"[[-0.00894688]
 [-0.9995648 ]
 [ 0.02810975]]",[0.6949851],
6648,"[[31.98239745 22.49369463  2.39828086]
 [22.49369463 47.65772218  3.37535076]
 [ 2.39828086  3.37535076 16.35988037]]",[ 0.31065301 -0.26421475  0.22871118],[-0.02498945 -0.05268042  0.01079334],[-0.05418438 -0.07625933 -0.00813078],"[[-0.00850002]
 [-0.99954438]
 [ 0.02896181]]",[0.70166908],
6649,"[[31.39380977 22.34161366  1.6690682 ]
 [22.34161366 48.42522212  2.42238129]
 [ 1.6690682   2.42238129 16.18096811]]",[ 0.3105358  -0.26446791  0.22876674],[-0.02341566 -0.05210474  0.01213303],[-0.05389435 -0.07821889 -0.00584348],"[[-0.00861082]
 [-0.9995513 ]
 [ 0.02868902]]",[0.70352364],
6650,"[[25.61049868 18.84681873 -3.7067068 ]
 [18.84681873 52.95984863 -7.26909533]
 [-3.7067068  -7.26909533 17.42965269]]",[ 0.31031581 -0.26494782  0.22887024],[-0.0214697  -0.04707614  0.01009784],[-0.05221429 -0.10239564  0.02013871],"[[-0.00406487]
 [-0.99904566]
 [ 0.04348851]]",[0.71043737],
6651,"[[25.63909481 18.92368416 -3.4144663 ]
 [18.92368416 53.15139534 -6.70335577]
 [-3.4144663  -6.70335577 17.20950985]]",[ 0.31009008 -0.26545085  0.22897643],[-0.0174437  -0.04541033  0.01184805],[-0.05143829 -0.10098479  0.01822104],"[[-0.00413709]
 [-0.99904912]
 [ 0.04340199]]",[0.70888679],
6652,"[[27.70954182 20.59314141 -0.93121678]
 [20.59314141 52.21640194 -1.63769677]
 [-0.93121678 -1.63769677 16.07405624]]",[ 0.30990054 -0.26592511  0.22909023],[-0.01895811 -0.04731345  0.01140633],[-0.05046697 -0.08875442  0.00401345],"[[-0.00407117]
 [-0.99904267]
 [ 0.04355657]]",[0.7106763],
6653,"[[29.65615269 21.54303187  2.21418175]
 [21.54303187 49.98484423  3.49294484]
 [ 2.21418175  3.49294484 16.35900308]]",[ 0.30957442 -0.26684045  0.22934954],[-0.01785807 -0.05207978  0.0154572 ],[-0.04954502 -0.0781589  -0.00803313],"[[-0.00413903]
 [-0.99904933]
 [ 0.04339695]]",[0.72002516],
6654,"[[24.49946133 17.89791375 -3.92402658]
 [17.89791375 53.68889626 -8.26309885]
 [-3.92402658 -8.26309885 17.8116424 ]]",[ 0.30951799 -0.26699575  0.22939487],[-0.01971504 -0.05263402  0.01510238],[-0.0498279  -0.10492612  0.02300452],"[[-0.01616712]
 [-0.99879271]
 [ 0.04638695]]",[0.71569017],
6655,"[[ 18.93335432   9.77474277  -6.05399399]
 [  9.77474277  48.57212939 -20.17357186]
 [ -6.05399399 -20.17357186  28.49451629]]",[ 0.3093615  -0.26741713  0.22951867],[-0.02127984 -0.05146554  0.01389979],[-0.05925084 -0.19744008  0.12228465],"[[ 0.02551258]
 [-0.993529  ]
 [ 0.11067626]]",[0.71464342],
6656,"[[ 18.93470552   9.7859074   -6.04064441]
 [  9.7859074   48.63154784 -20.14280016]
 [ -6.04064441 -20.14280016  28.43374664]]",[ 0.30915183 -0.26796353  0.2296798 ],[-0.02218495 -0.05859462  0.01714711],[-0.05900291 -0.19674785  0.1214485 ],"[[ 0.02551258]
 [-0.993529  ]
 [ 0.11067626]]",[0.72019692],
6657,"[[29.63724909 21.5656138   1.88087615]
 [21.5656138  50.10333678  2.97437176]
 [ 1.88087615  2.97437176 16.25941413]]",[ 0.30894822 -0.26868693  0.22994547],[-0.01888175 -0.07576407  0.02899946],[-0.04819898 -0.0762207  -0.0066477 ],"[[-0.00879169]
 [-0.99954487]
 [ 0.02885741]]",[0.70132025],
6658,"[[29.70471919 21.64593292  1.20862777]
 [21.64593292 50.18869117  1.90896838]
 [ 1.20862777  1.90896838 16.10658964]]",[ 0.30871004 -0.27010543  0.23054857],[-0.01509805 -0.10248275  0.04348538],[-0.04984724 -0.07873127 -0.00439606],"[[-0.0086782 ]
 [-0.99954594]
 [ 0.02885472]]",[0.7426247],
6659,"[[29.79446071 21.70550289  0.84741486]
 [21.70550289 50.1534813   1.3334023 ]
 [ 0.84741486  1.3334023  16.05205799]]",[ 0.30859946 -0.27094905  0.23093896],[-0.01100634 -0.10017779  0.04881597],[-0.05113824 -0.08046572 -0.0031415 ],"[[-0.00851328]
 [-0.99955708]
 [ 0.02851611]]",[0.7723456],
6660,"[[29.70025247 21.66589045  0.71020547]
 [21.66589045 50.26293129  1.12313507]
 [ 0.71020547  1.12313507 16.03681624]]",[ 0.30849443 -0.27171721  0.23131283],[-0.01514695 -0.09576883  0.04465955],[-0.0514732  -0.08140088 -0.00266831],"[[-0.0083654 ]
 [-0.99955043]
 [ 0.02879178]]",[0.78827107],
6661,"[[24.19373125 17.57377236 -4.16225819]
 [17.57377236 53.69192149 -8.92713902]
 [-4.16225819 -8.92713902 18.11434726]]",[ 0.30835544 -0.27283926  0.2318876 ],[-0.00879772 -0.08110555  0.04390386],[-0.0504336  -0.10816911  0.0256193 ],"[[-0.00387329]
 [-0.99903824]
 [ 0.0436761 ]]",[0.80091059],
6662,"[[24.17753857 17.56256922 -4.1479967 ]
 [17.56256922 53.71842041 -8.90848493]
 [-4.1479967  -8.90848493 18.10404102]]",[ 0.30830208 -0.27330711  0.23212499],[-0.01097463 -0.08019352  0.03988382],[-0.05040457 -0.10825186  0.02556735],"[[-0.00387329]
 [-0.99903824]
 [ 0.0436761 ]]",[0.80569033],
6663,"[[ 22.53555745  15.65749697  -5.082916  ]
 [ 15.65749697  53.51129313 -12.17734563]
 [ -5.082916   -12.17734563  19.95314942]]",[ 0.30818715 -0.27406957  0.23248475],[-0.01466174 -0.07441797  0.03379787],[-0.0503282  -0.12057329  0.03914188],"[[-0.00388998]
 [-0.99902875]
 [ 0.04389112]]",[0.80136699],
6664,"[[23.94318721 17.39554003 -3.94638441]
 [17.39554003 54.09614518 -8.642562  ]
 [-3.94638441 -8.642562   17.96066761]]",[ 0.30805596 -0.27480933  0.23282689],[-0.01348301 -0.0726846   0.03340355],[-0.04925042 -0.10785817  0.0244689 ],"[[-0.00391382]
 [-0.99903096]
 [ 0.04383852]]",[0.80084249],
6665,"[[26.71404821 19.97241641 -0.76555056]
 [19.97241641 53.23125093 -1.42708845]
 [-0.76555056 -1.42708845 16.05470086]]",[ 0.30792157 -0.27554834  0.23318629],[-0.01268533 -0.07408341  0.03658307],[-0.04800917 -0.0894955   0.0034304 ],"[[-0.00397553]
 [-0.99902822]
 [ 0.04389543]]",[0.80643853],
6666,"[[28.37766316 20.98959894  0.59834986]
 [20.98959894 51.59341195  1.01466031]
 [ 0.59834986  1.01466031 16.02892489]]",[ 0.30760919 -0.27717173  0.23395981],[-0.01589648 -0.07748182  0.03460162],[-0.04912697 -0.08330776 -0.00237485],"[[-0.00826403]
 [-0.99954039]
 [ 0.02916692]]",[0.82053204],
6667,"[[27.40175063 20.4254009   0.2951456 ]
 [20.4254009  52.59060923  0.52873172]
 [ 0.2951456   0.52873172 16.00764014]]",[ 0.30728972 -0.27860256  0.23459829],[-0.01870099 -0.07637614  0.03404605],[-0.04726623 -0.08467399 -0.00122353],"[[-0.01505554]
 [-0.99917669]
 [ 0.03767327]]",[0.84396834],
6668,"[[26.82754348 20.06171172 -0.118794  ]
 [20.06171172 53.17115317 -0.22010634]
 [-0.118794   -0.22010634 16.00130334]]",[ 0.30702922 -0.2797012   0.23510195],[-0.01723634 -0.07254019  0.03424463],[-0.04660133 -0.08634483  0.00051128],"[[-0.01568959]
 [-0.99918935]
 [ 0.03707402]]",[0.85435056],
6669,"[[27.48084116 20.47581878  0.10727228]
 [20.47581878 52.51815653  0.19131766]
 [ 0.10727228  0.19131766 16.00100231]]",[ 0.30693033 -0.28011372  0.23529365],[-0.01647526 -0.06845053  0.03209125],[-0.0477482  -0.08515783 -0.00044614],"[[-0.00998439]
 [-0.99952242]
 [ 0.02924443]]",[0.85553827],
6670,"[[ 2.73712304e+01  2.04086394e+01 -4.01787861e-02]
 [ 2.04086394e+01  5.26286277e+01 -7.21113136e-02]
 [-4.01787861e-02 -7.21113136e-02  1.60001420e+01]]",[ 0.30666038 -0.28113951  0.23575444],[-0.01975921 -0.0674272   0.02754894],[-0.04787523 -0.08592459  0.00016916],"[[-0.00966133]
 [-0.99949518]
 [ 0.03026612]]",[0.8692042],
6671,"[[27.44995298 20.45645109 -0.17299916]
 [20.45645109 52.54743315 -0.30907978]
 [-0.17299916 -0.30907978 16.00261387]]",[ 0.30642783 -0.28194472  0.23608425],[-0.01922192 -0.06441747  0.02591985],[-0.04837062 -0.0864188   0.00073084],"[[-0.00859385]
 [-0.99954043]
 [ 0.02907009]]",[0.87895231],
6672,"[[24.63542115 18.2507426  -2.61536069]
 [18.2507426  54.57247949 -5.52749818]
 [-2.61536069 -5.52749818 16.79209935]]",[ 0.30606853 -0.28330303  0.23666329],[-0.013493   -0.05820801  0.0272111 ],[-0.04728277 -0.09993094  0.01432026],"[[-0.00418668]
 [-0.99904164]
 [ 0.04356926]]",[0.89795462],
6673,"[[24.13271554 17.75891527 -2.97493061]
 [17.75891527 54.77906097 -6.49617466]
 [-2.97493061 -6.49617466 17.08822349]]",[ 0.30601139 -0.28352807  0.23676275],[-0.01391285 -0.05668308  0.02624195],[-0.04710911 -0.10286929  0.01723241],"[[-0.0040709 ]
 [-0.99904695]
 [ 0.04345828]]",[0.89456238],
6674,"[[24.07268707 17.70506705 -2.97511401]
 [17.70506705 54.83086223 -6.5250384 ]
 [-2.97511401 -6.5250384  17.0964507 ]]",[ 0.30588084 -0.28408368  0.23700712],[-0.01548874 -0.05506203  0.02244214],[-0.04697627 -0.10302864  0.01731267],"[[-0.0040709 ]
 [-0.99904695]
 [ 0.04345828]]",[0.90022464],
6675,"[[26.8210347  20.05691582 -0.18708598]
 [20.05691582 53.17573075 -0.34676607]
 [-0.18708598 -0.34676607 16.00323455]]",[ 0.30576861 -0.28454121  0.23719731],[-0.01596746 -0.05791929  0.02287833],[-0.04716342 -0.08741796  0.00081541],"[[-0.00850979]
 [-0.99953673]
 [ 0.02922188]]",[0.89747851],
6676,"[[26.50196409 19.8375474  -0.524156  ]
 [19.8375474  53.47187514 -0.9900976 ]
 [-0.524156   -0.9900976  16.02616077]]",[ 0.30528765 -0.28639438  0.23796064],[-0.01698951 -0.05744611  0.02251612],[-0.04687423 -0.08854246  0.00233951],"[[-0.00882265]
 [-0.99955897]
 [ 0.02835531]]",[0.9208968],
6677,"[[26.41660396 19.77366724 -0.70244998]
 [19.77366724 53.5360259  -1.3334492 ]
 [-0.70244998 -1.3334492  16.04737014]]",[ 0.30508745 -0.2870398   0.23821785],[-0.01928411 -0.05717538  0.02116096],[-0.04688689 -0.0890046   0.00316185],"[[-0.00890905]
 [-0.99957798]
 [ 0.02764945]]",[0.93100312],
6678,"[[26.28181698 19.67728973 -0.78468058]
 [19.67728973 53.65829831 -1.50171775]
 [-0.78468058 -1.50171775 16.05988471]]",[ 0.30492595 -0.28752088  0.23839868],[-0.01922656 -0.0591148   0.02168586],[-0.04669424 -0.0893632   0.00356358],"[[-0.00857654]
 [-0.99955559]
 [ 0.02854934]]",[0.93758692],
6679,"[[23.3047772  16.92148204 -3.30650586]
 [16.92148204 55.19853362 -7.65950529]
 [-3.30650586 -7.65950529 17.49668918]]",[ 0.30474798 -0.28807163  0.23860442],[-0.01923023 -0.06227918  0.02334501],[-0.04548788 -0.10537245  0.02059008],"[[-0.01413609]
 [-0.99915649]
 [ 0.03855497]]",[0.94415148],
6680,"[[25.11057179 18.75601194 -1.58648792]
 [18.75601194 54.61316191 -3.26611622]
 [-1.58648792 -3.26611622 16.27626629]]",[ 0.3044197  -0.28904667  0.23896419],[-0.02177923 -0.06103713  0.02200328],[-0.04551676 -0.09370573  0.00792615],"[[-0.00873646]
 [-0.99953978]
 [ 0.02904985]]",[0.9455271],
6681,"[[23.83503383 17.5843635  -2.34180044]
 [17.5843635  55.46502927 -5.25576162]
 [-2.34180044 -5.25576162 16.6999369 ]]",[ 0.3043214  -0.28935168  0.23908014],[-0.02059937 -0.06060209  0.02324053],[-0.04411844 -0.09901612  0.01318649],"[[-0.01488307]
 [-0.99915073]
 [ 0.03842277]]",[0.95205754],
