,D,eigen_values_obs,pos,vel,des_vel,normals,dists
2488,"[[13.57010492  7.51957335  2.19112142]
 [ 7.51957335 58.77409177  0.17627581]
 [ 2.19112142  0.17627581 24.94980179]]","[[60.          0.          0.        ]
 [ 0.         25.29399848  0.        ]
 [ 0.          0.         12.        ]]",[0.50281072 0.27282055 0.18025583],[ 0.08668328 -0.09975917  0.02438763],[ 0.00318368 -0.09664478  0.11172111],"[[0.16054405]
 [0.9869147 ]
 [0.01499965]]",[0.88571618]
2489,"[[13.69437314  7.73685629  2.35941703]
 [ 7.73685629 58.69918781  0.13614649]
 [ 2.35941703  0.13614649 25.23659238]]","[[60.          0.          0.        ]
 [ 0.         25.63015332  0.        ]
 [ 0.          0.         12.        ]]",[0.50368907 0.27178352 0.18050344],[ 0.08602036 -0.09979354  0.02512801],[ 0.00412767 -0.09588732  0.11308011],"[[0.16552745]
 [0.98608963]
 [0.01509636]]",[0.86668892]
2490,"[[13.8476532   7.98812314  2.56268603]
 [ 7.98812314 58.60946237  0.07816074]
 [ 2.56268603  0.07816074 25.57863438]]","[[60.          0.          0.        ]
 [ 0.         26.03574995  0.        ]
 [ 0.          0.         12.        ]]",[0.50464826 0.27066985 0.18079014],[ 0.08918324 -0.10354753  0.02718647],[ 0.00529369 -0.09496647  0.11472789],"[[0.17133499]
 [0.98509874]
 [0.01499283]]",[0.84435542]
2491,"[[1.39886786e+01 8.19710751e+00 2.75886846e+00]
 [8.19710751e+00 5.85316991e+01 2.77821664e-02]
 [2.75886846e+00 2.77821664e-02 2.59249503e+01]]","[[60.          0.          0.        ]
 [ 0.         26.44532795  0.        ]
 [ 0.          0.         12.        ]]",[0.50543264 0.26977773 0.1810285 ],[ 0.08453034 -0.0946403   0.02617577],[ 0.00645838 -0.09402786  0.11635261],"[[0.17624845]
 [0.98423031]
 [0.01507233]]",[0.82584688]
2492,"[[ 1.41484066e+01  8.43314402e+00  2.95940369e+00]
 [ 8.43314402e+00  5.84409795e+01 -2.69033235e-02]
 [ 2.95940369e+00 -2.69033235e-02  2.62404752e+01]]","[[60.          0.          0.        ]
 [ 0.         26.82986137  0.        ]
 [ 0.          0.         12.        ]]",[0.50630321 0.26881318 0.18130615],[ 0.08651125 -0.09693374  0.02816187],[ 0.00759899 -0.09323119  0.11788999],"[[0.18181379]
 [0.9832162 ]
 [0.0151545 ]]",[0.80612688]
2493,"[[14.4752969   8.37967657  3.8670591 ]
 [ 8.37967657 58.45677286 -0.55443654]
 [ 3.8670591  -0.55443654 28.33522381]]","[[60.          0.          0.        ]
 [ 0.         29.26729357  0.        ]
 [ 0.          0.         12.        ]]",[0.5071586  0.26783798 0.18158385],[ 0.08360379 -0.09329435  0.02902966],[ 0.01536683 -0.08475589  0.12718771],"[[0.18143113]
 [0.98339125]
 [0.00493851]]",[0.787118]
2494,"[[14.74326646  8.71494627  4.16224849]
 [ 8.71494627 58.32108671 -0.65389816]
 [ 4.16224849 -0.65389816 28.64865847]]","[[60.          0.          0.        ]
 [ 0.         29.71301164  0.        ]
 [ 0.          0.         12.        ]]",[0.50801085 0.26684291 0.1818667 ],[ 0.08276898 -0.0953251   0.02782991],[ 0.017079   -0.08395622  0.1288354 ],"[[0.18950574]
 [0.98186846]
 [0.00468012]]",[0.7611656]
2495,"[[14.84687416  9.02167421  4.03191705]
 [ 9.02167421 58.19675796 -0.65713593]
 [ 4.03191705 -0.65713593 27.96038785]]","[[60.          0.          0.        ]
 [ 0.         29.00401997  0.        ]
 [ 0.          0.         12.        ]]",[0.50885521 0.26591012 0.18216889],[ 0.08333635 -0.09379413  0.02902479],[ 0.01572701 -0.08665003  0.12641288],"[[0.19632166]
 [0.98052878]
 [0.00459469]]",[0.7399538]
2496,"[[15.05839956  9.59804749  3.97834532]
 [ 9.59804749 57.9428282  -0.36456843]
 [ 3.97834532 -0.36456843 27.61089771]]","[[60.          0.          0.        ]
 [ 0.         28.61212547  0.        ]
 [ 0.          0.         12.        ]]",[0.51004764 0.26472122 0.18263888],[ 0.08683319 -0.08093818  0.03650415],[ 0.01347014 -0.0898143   0.12479695],"[[0.21008719]
 [0.9775706 ]
 [0.01480152]]",[0.71586564]
2497,"[[15.08744165  9.57881116  4.03697858]
 [ 9.57881116 57.95374    -0.53576115]
 [ 4.03697858 -0.53576115 27.78503369]]","[[60.          0.          0.        ]
 [ 0.         28.82621534  0.        ]
 [ 0.          0.         12.        ]]",[0.51073398 0.26405891 0.18292748],[ 0.08383854 -0.08222068  0.03450034],[ 0.01438638 -0.08869993  0.12607079],"[[0.20943355]
 [0.97777191]
 [0.00998376]]",[0.70604303]
2498,"[[15.22157385  9.72127241  4.19462295]
 [ 9.72127241 57.88550163 -0.55346836]
 [ 4.19462295 -0.55346836 28.00651222]]","[[60.         0.         0.       ]
 [ 0.        29.1135877  0.       ]
 [ 0.         0.        12.       ]]",[0.51141114 0.26335713 0.18320225],[ 0.08438984 -0.09095009  0.03303001],[ 0.01527767 -0.08833448  0.12719815],"[[0.21313002]
 [0.97696144]
 [0.01104234]]",[0.69393354]
2499,"[[15.4910665   9.70968275  4.65824366]
 [ 9.70968275 57.88072937 -0.83167329]
 [ 4.65824366 -0.83167329 28.28695554]]","[[60.          0.          0.        ]
 [ 0.         29.65875141  0.        ]
 [ 0.          0.         12.        ]]",[0.51225784 0.26236894 0.18352535],[ 0.08343635 -0.09857689  0.03199155],[ 0.0196013  -0.08717856  0.12965763],"[[0.21371178]
 [0.9768797 ]
 [0.00577292]]",[0.67371269]
2500,"[[15.86414714 10.37608217  4.85420506]
 [10.37608217 57.5574398  -0.82856928]
 [ 4.85420506 -0.82856928 28.9588203 ]]","[[60.          0.          0.        ]
 [ 0.         30.38040724  0.        ]
 [ 0.          0.         12.        ]]",[0.51311479 0.261358   0.18386434],[ 0.08412544 -0.09796943  0.03401845],[ 0.01935884 -0.08583292  0.13228843],"[[0.22988277]
 [0.97316723]
 [0.00997261]]",[0.6585951]
2501,"[[16.11730576 10.63971154  5.16509522]
 [10.63971154 57.41296701 -0.78458794]
 [ 5.16509522 -0.78458794 29.6251393 ]]","[[60.          0.          0.        ]
 [ 0.         31.15541207  0.        ]
 [ 0.          0.         12.        ]]",[0.51416804 0.26019785 0.18428878],[ 0.08864109 -0.09510063  0.03603777],[ 0.02075383 -0.08462508  0.13507538],"[[0.23729991]
 [0.97131653]
 [0.0152624 ]]",[0.63748853]
2502,"[[16.21066551 10.71759671  5.27976478]
 [10.71759671 57.36838935 -0.79286315]
 [ 5.27976478 -0.79286315 29.81758771]]","[[60.          0.          0.        ]
 [ 0.         31.39664258  0.        ]
 [ 0.          0.         12.        ]]",[0.51488196 0.25946785 0.18457892],[ 0.08885771 -0.08949666  0.03544812],[ 0.021407   -0.08429018  0.13603104],"[[0.23957044]
 [0.97074034]
 [0.01640728]]",[0.62285714]
2503,"[[16.35290376 10.90645639  5.33799868]
 [10.90645639 57.26729429 -0.86600203]
 [ 5.33799868 -0.86600203 29.84986195]]","[[60.       0.       0.     ]
 [ 0.      31.47006  0.     ]
 [ 0.       0.      12.     ]]",[0.51577588 0.25859922 0.18496319],[ 0.08999455 -0.0849921   0.03933518],[ 0.0216572  -0.08430186  0.13654748],"[[0.24416557]
 [0.96961161]
 [0.0153787 ]]",[0.60661099]
2504,"[[16.80932053 10.84869629  6.23620926]
 [10.84869629 57.27454117 -1.4531278 ]
 [ 6.23620926 -1.4531278  31.66621822]]","[[60.          0.          0.        ]
 [ 0.         33.75007992  0.        ]
 [ 0.          0.         12.        ]]",[0.51684353 0.25757076 0.18544654],[ 0.08609968 -0.08619772  0.03921637],[ 0.02982337 -0.07643347  0.14589124],"[[0.24415582]
 [0.96972774]
 [0.00400471]]",[0.58809167]
2505,"[[16.91610812 11.45362722  5.74415445]
 [11.45362722 56.94749074 -1.05602919]
 [ 5.74415445 -1.05602919 30.12734817]]","[[60.          0.          0.        ]
 [ 0.         31.99094703  0.        ]
 [ 0.          0.         12.        ]]",[0.5174477  0.25698446 0.18573526],[ 0.08561126 -0.08340715  0.04184973],[ 0.02394848 -0.08412956  0.13861015],"[[0.2588353 ]
 [0.96579502]
 [0.01562908]]",[0.57459713]
2506,"[[17.17217143 11.67785966  5.95007082]
 [11.67785966 56.80814897 -1.15309873]
 [ 5.95007082 -1.15309873 30.38355891]]","[[60.          0.          0.        ]
 [ 0.         32.36387931  0.        ]
 [ 0.          0.         12.        ]]",[0.51836605 0.25613597 0.18621059],[ 0.08416643 -0.07394545  0.04492389],[ 0.02521434 -0.08363086  0.14019011],"[[0.26506513]
 [0.96410242]
 [0.01571597]]",[0.56032859]
2507,"[[17.35426458 11.84694532  6.08314682]
 [11.84694532 56.70128037 -1.22247754]
 [ 6.08314682 -1.22247754 30.57070336]]","[[60.          0.          0.        ]
 [ 0.         32.62624831  0.        ]
 [ 0.          0.         12.        ]]",[0.51919988 0.25542394 0.18666564],[ 0.08329852 -0.07229208  0.04571661],[ 0.02602158 -0.0833394   0.14146803],"[[0.2697156 ]
 [0.96281111]
 [0.01575657]]",[0.55113025]
2508,"[[17.57829181 11.72158033  6.52422125]
 [11.72158033 56.7607177  -1.6874065 ]
 [ 6.52422125 -1.6874065  31.40665919]]","[[60.         0.         0.       ]
 [ 0.        33.7456687  0.       ]
 [ 0.         0.        12.       ]]",[0.5200265  0.25467502 0.18711822],[ 0.08134287 -0.07736776  0.04427697],[ 0.03108737 -0.07877057  0.14656898],"[[0.26690429]
 [0.96371463]
 [0.00402766]]",[0.53955738]
2509,"[[17.89776989 12.28097511  6.49660937]
 [12.28097511 56.41030523 -1.44007254]
 [ 6.49660937 -1.44007254 31.04961251]]","[[60.          0.          0.        ]
 [ 0.         33.35768763  0.        ]
 [ 0.          0.         12.        ]]",[0.5208659  0.25380924 0.18756139],[ 0.08256535 -0.09284262  0.04177999],[ 0.02869903 -0.08239511  0.14456752],"[[0.28220996]
 [0.95922558]
 [0.01561476]]",[0.52350903]
2510,"[[18.33809478 12.37897515  7.14343488]
 [12.37897515 56.31650407 -1.74647234]
 [ 7.14343488 -1.74647234 32.28795992]]","[[60.          0.          0.        ]
 [ 0.         34.94255877  0.        ]
 [ 0.          0.         12.        ]]",[0.52178907 0.25273231 0.18802829],[ 0.08467543 -0.09439822  0.04416259],[ 0.03416079 -0.07822728  0.15148735],"[[0.28693788]
 [0.95785266]
 [0.0135991 ]]",[0.49506083]
2511,"[[18.63185906 12.54564693  7.46907324]
 [12.54564693 56.19003364 -1.89726466]
 [ 7.46907324 -1.89726466 32.96773552]]","[[60.          0.          0.        ]
 [ 0.         35.78962821  0.        ]
 [ 0.          0.         12.        ]]",[0.52253858 0.25184876 0.1884187 ],[ 0.08293112 -0.09522976  0.04479835],[ 0.03670204 -0.07623179  0.15545098],"[[0.29245244]
 [0.95618199]
 [0.01369543]]",[0.47757702]
2512,"[[18.91583396 12.73710107  7.69535209]
 [12.73710107 56.04597103 -2.02284697]
 [ 7.69535209 -2.02284697 33.30326439]]","[[60.          0.          0.        ]
 [ 0.         36.26506938  0.        ]
 [ 0.          0.         12.        ]]",[0.52334815 0.25089386 0.188863  ],[ 0.08285706 -0.09823865  0.04525008],[ 0.03841108 -0.07541645  0.1577191 ],"[[0.29843477]
 [0.95433151]
 [0.01371306]]",[0.46090438]
2513,"[[19.10472646 12.90700368  7.77410406]
 [12.90700368 55.92112807 -2.08906037]
 [ 7.77410406 -2.08906037 33.34439282]]","[[60.          0.          0.        ]
 [ 0.         36.37024735  0.        ]
 [ 0.          0.         12.        ]]",[0.52400134 0.25019096 0.18924591],[ 0.08175875 -0.08934535  0.04853122],[ 0.03891057 -0.07566788  0.15847106],"[[0.30333194]
 [0.95278509]
 [0.01379479]]",[0.44766366]
2514,"[[19.37672622 13.15734056  7.8418431 ]
 [13.15734056 55.73307958 -2.16937792]
 [ 7.8418431  -2.16937792 33.21677116]]","[[60.          0.          0.        ]
 [ 0.         36.32657696  0.        ]
 [ 0.          0.         12.        ]]",[0.52498953 0.24916892 0.18986239],[ 0.08428873 -0.08557642  0.05370173],[ 0.03919875 -0.07668778  0.15854895],"[[0.31053173]
 [0.95046086]
 [0.0139353 ]]",[0.43066403]
2515,"[[19.63612995 13.38199289  7.90915671]
 [13.38199289 55.5580364  -2.25293132]
 [ 7.90915671 -2.25293132 33.10514733]]","[[60.          0.          0.        ]
 [ 0.         36.29931368  0.        ]
 [ 0.          0.         12.        ]]",[0.52589916 0.24827317 0.19046429],[ 0.08163845 -0.07654559  0.0548858 ],[ 0.03953586 -0.07754277  0.1586165 ],"[[0.31709795]
 [0.94829217]
 [0.01381455]]",[0.41668047]
2516,"[[19.876052   13.54099804  8.0571977 ]
 [13.54099804 55.42482385 -2.3519393 ]
 [ 8.0571977  -2.3519393  33.27755012]]","[[60.          0.          0.        ]
 [ 0.         36.57842597  0.        ]
 [ 0.          0.         12.        ]]",[0.52661402 0.24758921 0.19097391],[ 0.07883227 -0.07299115  0.05739891],[ 0.0406568  -0.07726583  0.15997402],"[[0.32222514]
 [0.94656182]
 [0.01384513]]",[0.40689148]
2517,"[[20.05474006 13.76901872  8.06737388]
 [13.76901872 55.2464971  -2.35121787]
 [ 8.06737388 -2.35121787 33.30010996]]","[[60.          0.          0.        ]
 [ 0.         36.60134712  0.        ]
 [ 0.          0.         12.        ]]",[0.52751398 0.24672688 0.19167828],[ 0.07608835 -0.07028905  0.06105802],[ 0.04009636 -0.07789675  0.16009182],"[[0.328757  ]
 [0.94427593]
 [0.01618011]]",[0.40659127]
2518,"[[20.37840264 13.75236062  8.48497275]
 [13.75236062 55.2242973  -2.7060744 ]
 [ 8.48497275 -2.7060744  33.99018952]]","[[60.          0.          0.        ]
 [ 0.         37.59288946  0.        ]
 [ 0.          0.         12.        ]]",[0.52813818 0.24612552 0.19218353],[ 0.07728665 -0.07239206  0.06337078],[ 0.04499296 -0.0744715   0.16503175],"[[0.32966996]
 [0.94405018]
 [0.00932612]]",[0.38654599]
2519,"[[20.58211539 14.10091686  8.37310802]
 [14.10091686 54.9482416  -2.567307  ]
 [ 8.37310802 -2.567307   33.64263562]]","[[60.         0.         0.       ]
 [ 0.        37.1729926  0.       ]
 [ 0.         0.        12.       ]]",[0.52899141 0.24528536 0.19285279],[ 0.08714917 -0.08619143  0.06695054],[ 0.0424573  -0.07745731  0.1629268 ],"[[0.33986237]
 [0.94033263]
 [0.01637424]]",[0.3867384]
2520,"[[21.1992425  14.32521196  8.91585472]
 [14.32521196 54.70610307 -2.94819313]
 [ 8.91585472 -2.94819313 34.53034804]]","[[60.          0.          0.        ]
 [ 0.         38.43569361  0.        ]
 [ 0.          0.         12.        ]]",[0.53045301 0.24386825 0.19396579],[ 0.10246608 -0.09950158  0.07598925],[ 0.04790768 -0.07457847  0.16952984],"[[0.3490931 ]
 [0.93698726]
 [0.01374357]]",[0.35739594]
2521,"[[21.62439995 14.52696255  9.26574683]
 [14.52696255 54.49596331 -3.1752699 ]
 [ 9.26574683 -3.1752699  35.23783782]]","[[60.          0.          0.        ]
 [ 0.         39.35820108  0.        ]
 [ 0.          0.         12.        ]]",[0.53150895 0.24289475 0.1947731 ],[ 0.1028987  -0.0951203   0.07909337],[ 0.05132707 -0.07252649  0.17455899],"[[0.35690419]
 [0.93403939]
 [0.01377734]]",[0.34296419]
2522,"[[21.94020648 14.74136614  9.34738812]
 [14.74136614 54.28547954 -3.28912174]
 [ 9.34738812 -3.28912174 35.1930136 ]]","[[60.          0.          0.        ]
 [ 0.         39.41869963  0.        ]
 [ 0.          0.         12.        ]]",[0.53247516 0.24204339 0.19551721],[ 0.10775867 -0.08995458  0.08349897],[ 0.05201051 -0.07333007  0.17526127],"[[0.36406756]
 [0.93127168]
 [0.01370641]]",[0.33106864]
2523,"[[22.15428571 14.90835692  9.32682085]
 [14.90835692 54.12216914 -3.33427717]
 [ 9.32682085 -3.33427717 34.89639287]]","[[60.          0.          0.        ]
 [ 0.         39.17284772  0.        ]
 [ 0.          0.         12.        ]]",[0.5332293  0.24141705 0.196105  ],[ 0.10581994 -0.08702155  0.08255714],[ 0.05159063 -0.07498183  0.17422936],"[[0.36942908]
 [0.9291558 ]
 [0.01384406]]",[0.32370306]
2524,"[[22.47737148 15.10484626  9.42520019]
 [15.10484626 53.91443962 -3.45502347]
 [ 9.42520019 -3.45502347 34.90211088]]","[[60.          0.          0.        ]
 [ 0.         39.29392197  0.        ]
 [ 0.          0.         12.        ]]",[0.53421498 0.24062317 0.19687104],[ 0.10914301 -0.08782729  0.08514655],[ 0.05242456 -0.07552735  0.17504031],"[[0.37638125]
 [0.92636178]
 [0.01382056]]",[0.31499331]
2525,"[[22.84063978 15.30775912  9.55678726]
 [15.30775912 53.68902979 -3.60260588]
 [ 9.55678726 -3.60260588 34.98773104]]","[[60.         0.         0.       ]
 [ 0.        39.5174006  0.       ]
 [ 0.         0.        12.       ]]",[0.53532468 0.23981367 0.19775382],[ 0.10963948 -0.07728072  0.08800239],[ 0.05365318 -0.07579322  0.17638613],"[[0.38386671]
 [0.9232871 ]
 [0.013685  ]]",[0.30787045]
2526,"[[23.19873857 15.51109078  9.66055611]
 [15.51109078 53.45744957 -3.74019248]
 [ 9.66055611 -3.74019248 35.00921036]]","[[60.         0.         0.       ]
 [ 0.        39.6653985  0.       ]
 [ 0.         0.        12.       ]]",[0.53646279 0.23911908 0.19867862],[ 0.11542151 -0.06364231  0.0965964 ],[ 0.0545953  -0.07632395  0.17733828],"[[0.39138407]
 [0.92012712]
 [0.01358642]]",[0.30361628]
2527,"[[23.61139112 15.71990741  9.84924406]
 [15.71990741 53.204232   -3.93130118]
 [ 9.84924406 -3.93130118 35.3177888 ]]","[[60.          0.          0.        ]
 [ 0.         40.13341191  0.        ]
 [ 0.          0.         12.        ]]",[0.53769877 0.23839801 0.19969497],[ 0.11453587 -0.06785632  0.09252418],[ 0.05657279 -0.07579872  0.18005585],"[[0.39961188]
 [0.91658544]
 [0.0134713 ]]",[0.29866566]
2528,"[[24.18567877 16.02609928  9.97897321]
 [16.02609928 52.82393004 -4.14237093]
 [ 9.97897321 -4.14237093 35.26906774]]","[[60.          0.          0.        ]
 [ 0.         40.27867655  0.        ]
 [ 0.          0.         12.        ]]",[0.53951239 0.23718709 0.20116217],[ 0.11474546 -0.07862261  0.09414617],[ 0.05780488 -0.07706813  0.18119536],"[[0.41152281]
 [0.91130081]
 [0.01340949]]",[0.28973149]
2529,"[[24.71653078 16.27439673 10.18626186]
 [16.27439673 52.48878954 -4.3809654 ]
 [10.18626186 -4.3809654  35.58879119]]","[[60.          0.          0.        ]
 [ 0.         40.79411151  0.        ]
 [ 0.          0.         12.        ]]",[0.54102819 0.23610981 0.20239969],[ 0.11734069 -0.08267126  0.0985557 ],[ 0.06014075 -0.07677819  0.18437253],"[[0.42199013]
 [0.90650137]
 [0.01340166]]",[0.28041877]
2530,"[[25.09225637 16.45980531 10.26022481]
 [16.45980531 52.23420394 -4.52347895]
 [10.26022481 -4.52347895 35.57529026]]","[[60.          0.          0.        ]
 [ 0.         40.90175056  0.        ]
 [ 0.          0.         12.        ]]",[0.54216052 0.23525186 0.2033569 ],[ 0.11132258 -0.08625051  0.09503134],[ 0.06095952 -0.0775638   0.18526347],"[[0.42963793]
 [0.90290386]
 [0.01326178]]",[0.27286635]
2531,"[[25.47619102 16.62850504 10.3772376 ]
 [16.62850504 51.98621388 -4.68569878]
 [10.3772376  -4.68569878 35.70450271]]","[[60.         0.         0.       ]
 [ 0.        41.1669076  0.       ]
 [ 0.         0.        12.       ]]",[0.54320817 0.2343462  0.20426854],[ 0.1042383  -0.09262346  0.0905742 ],[ 0.06236052 -0.07781484  0.18706121],"[[0.43713842]
 [0.89929631]
 [0.01327232]]",[0.26411715]
2532,"[[25.90278709 16.81393109 10.45718979]
 [16.81393109 51.704182   -4.84570672]
 [10.45718979 -4.84570672 35.66299794]]","[[60.          0.          0.        ]
 [ 0.         41.26996703  0.        ]
 [ 0.          0.         12.        ]]",[0.54435449 0.23321968 0.20532147],[ 0.0926434  -0.09530064  0.08702565],[ 0.06332735 -0.07886595  0.18802219],"[[0.44547685]
 [0.89519655]
 [0.01317237]]",[0.25167135]
2533,"[[26.47736959 17.051063   10.60502988]
 [17.051063   51.32248181 -5.08440155]
 [10.60502988 -5.08440155 35.82187109]]","[[60.          0.          0.        ]
 [ 0.         41.62172249  0.        ]
 [ 0.          0.         12.        ]]",[0.54592286 0.2318703  0.20686722],[ 0.10129626 -0.07714975  0.1021162 ],[ 0.06525144 -0.07946279  0.19058167],"[[0.4566493 ]
 [0.88954837]
 [0.01323338]]",[0.23997735]
2534,"[[26.8082518  17.18545396 10.67168472]
 [17.18545396 51.09740297 -5.21655138]
 [10.67168472 -5.21655138 35.86599579]]","[[60.          0.          0.        ]
 [ 0.         41.77165056  0.        ]
 [ 0.          0.         12.        ]]",[0.5468419  0.23117297 0.20776495],[ 0.1030906  -0.08040919  0.09909152],[ 0.06614333 -0.07998371  0.19171275],"[[0.4630968 ]
 [0.8862091 ]
 [0.01322067]]",[0.23519326]
2535,"[[27.15907476 17.319004   10.75318364]
 [17.319004   50.86200252 -5.36219242]
 [10.75318364 -5.36219242 35.95446308]]","[[60.          0.          0.        ]
 [ 0.         41.97554036  0.        ]
 [ 0.          0.         12.        ]]",[0.54778174 0.23044054 0.20865831],[ 0.10541753 -0.08233711  0.10143807],[ 0.06726733 -0.08037889  0.19317861],"[[0.46982536]
 [0.88265961]
 [0.01327181]]",[0.23019978]
