,D,eigen_values_obs,pos,vel,des_vel,normals,dists
1175,"[[27.41482692  9.43366953 15.11035272]
 [ 9.43366953 17.77328058  9.24733536]
 [15.11035272  9.24733536 26.8118925 ]]",,[ 0.47816984 -0.12780271  0.2350019 ],[-0.11440468 -0.26465502 -0.00825471],[-0.1635905  -0.10011522 -0.16035926],"[[ 0.06730867]
 [-0.91563964]
 [ 0.39632511]]",[-0.7549159]
1176,"[[27.53894394  8.88737087 15.45826129]
 [ 8.88737087 17.0830585   8.8412251 ]
 [15.45826129  8.8412251  27.37799756]]",,[ 0.47723576 -0.12984794  0.23488984],[-0.11461714 -0.25277729 -0.01209261],[-0.16424778 -0.09394016 -0.16339496],"[[ 0.06365411]
 [-0.92571869]
 [ 0.37281773]]",[-0.75246082]
1177,"[[28.02666154 10.38918543 14.56608257]
 [10.38918543 18.73472598  9.44237403]
 [14.56608257  9.44237403 25.23861248]]",,[ 0.47596815 -0.13262223  0.23472495],[-0.11612692 -0.2587442  -0.01445255],[-0.16680547 -0.10813063 -0.15160377],"[[ 0.07086487]
 [-0.94252716]
 [ 0.32652829]]",[-0.74901311]
1178,"[[26.98389843  6.56953404 16.48467027]
 [ 6.56953404 14.88034371  7.22753181]
 [16.48467027  7.22753181 30.13575786]]",,[ 0.47493472 -0.13486901  0.23457415],[-0.11689949 -0.25043248 -0.01757474],[-0.16128767 -0.0707149  -0.17744208],"[[ 0.05624792]
 [-0.94401096]
 [ 0.32508379]]",[-0.74677124]
1179,"[[26.93979828  6.01429361 16.68722379]
 [ 6.01429361 14.42116573  6.71775225]
 [16.68722379  6.71775225 30.63903598]]",,[ 0.47380216 -0.13717835  0.23433703],[-0.1140596  -0.22839354 -0.02518365],[-0.16105015 -0.06483373 -0.17988729],"[[ 0.05564942]
 [-0.95416228]
 [ 0.29407055]]",[-0.74274654]
1180,"[[27.72746394  7.69309256 16.11371797]
 [ 7.69309256 15.76307797  7.8820288 ]
 [16.11371797  7.8820288  28.50945809]]",,[ 0.47246315 -0.139736    0.23395178],[-0.12511089 -0.23536311 -0.03822414],[-0.16524111 -0.08082773 -0.1692993 ],"[[ 0.06370314]
 [-0.96080605]
 [ 0.26980297]]",[-0.73874774]
1181,"[[28.29972055  9.30719633 15.31290783]
 [ 9.30719633 17.31444102  8.74372288]
 [15.31290783  8.74372288 26.38583843]]",,[ 0.47133954 -0.14180018  0.23358656],[-0.12329478 -0.22427912 -0.04076725],[-0.16822047 -0.09605446 -0.15803612],"[[ 0.06377789]
 [-0.96165315]
 [ 0.26675007]]",[-0.73658317]
1182,"[[27.93555774  8.20655105 15.88680578]
 [ 8.20655105 16.22623928  8.18144459]
 [15.88680578  8.18144459 27.83820298]]",,[ 0.47012278 -0.14410213  0.23321627],[-0.12133262 -0.23439308 -0.03611234],[-0.16633069 -0.08565758 -0.16582183],"[[ 0.0641887 ]
 [-0.96363118]
 [ 0.25941233]]",[-0.7337321]
1183,"[[27.19680052  6.3975576  16.58955483]
 [ 6.3975576  14.69324738  6.98388009]
 [16.58955483  6.98388009 30.1099521 ]]",,[ 0.46883825 -0.14666411  0.23283191],[-0.11533209 -0.22730484 -0.03541676],[-0.16242947 -0.06837965 -0.17731579],"[[ 0.06467504]
 [-0.96690885]
 [ 0.2467882 ]]",[-0.72988972]
1184,"[[26.72319028  5.2873549  16.89101525]
 [ 5.2873549  13.89878153  6.06585872]
 [16.89101525  6.06585872 31.37802819]]",,[ 0.46778886 -0.14867     0.23245324],[-0.11922044 -0.22280524 -0.04539494],[-0.15987837 -0.05741512 -0.18341867],"[[ 0.06599359]
 [-0.96721344]
 [ 0.2452407 ]]",[-0.72666694]
1185,"[[26.83358849  4.90641371 17.02647769]
 [ 4.90641371 13.62286391  5.63174202]
 [17.02647769  5.63174202 31.5435476 ]]",,[ 0.4665065  -0.15099751  0.23192138],[-0.1299639  -0.2366682  -0.05372225],[-0.16047666 -0.05307987 -0.18420035],"[[ 0.06348266]
 [-0.97231633]
 [ 0.22487978]]",[-0.72151556]
1186,"[[26.44169377  4.40250855 17.08673097]
 [ 4.40250855 13.34209199  5.20884048]
 [17.08673097  5.20884048 32.21621424]]",,[ 0.46543109 -0.15283642  0.2314414 ],[-0.13092055 -0.22645208 -0.05669992],[-0.15834262 -0.04827029 -0.18734352],"[[ 0.0736126 ]
 [-0.97901428]
 [ 0.19003215]]",[-0.71730297]
1187,"[[26.72245462  4.49134919 17.11973945]
 [ 4.49134919 13.37016673  5.22268398]
 [17.11973945  5.22268398 31.90737865]]",,[ 0.46383529 -0.15563528  0.23076198],[-0.13405397 -0.23946433 -0.05520716],[-0.15987438 -0.04877255 -0.18590702],"[[ 0.06457239]
 [-0.97747909]
 [ 0.20091053]]",[-0.71216839]
1188,"[[26.70348586  4.17117854 17.19692601]
 [ 4.17117854 13.1833065   4.87853353]
 [17.19692601  4.87853353 32.11320763]]",,[ 0.46264504 -0.15773147  0.2302573 ],[-0.13165549 -0.23156922 -0.05523424],[-0.15977135 -0.04532496 -0.18686563],"[[ 0.06098519]
 [-0.98070624]
 [ 0.18573121]]",[-0.70640442]
1189,"[[26.59807539  4.08129904 17.19796229]
 [ 4.08129904 13.14104095  4.80816992]
 [17.19796229  4.80816992 32.26088366]]",,[ 0.46128005 -0.15994142  0.22961135],[-0.13956539 -0.22210407 -0.06694196],[-0.15919762 -0.04450813 -0.18755038],"[[ 0.0716252 ]
 [-0.98242901]
 [ 0.1723458 ]]",[-0.70092495]
1190,"[[26.61712964  4.01344104 17.21767926]
 [ 4.01344104 13.10197483  4.72747676]
 [17.21767926  4.72747676 32.28089553]]",,[ 0.45963463 -0.16246556  0.22879837],[-0.15226156 -0.22893373 -0.07592007],[-0.15930148 -0.04373958 -0.18764298],"[[ 0.07334126]
 [-0.98323742]
 [ 0.16692881]]",[-0.69553414]
1191,"[[27.30794224  5.03851363 17.06945241]
 [ 5.03851363 13.65839531  5.6183037 ]
 [17.06945241  5.6183037  31.03366245]]",,[ 0.45813416 -0.16470751  0.22805726],[-0.15027224 -0.2257829  -0.07269614],[-0.16302236 -0.05365779 -0.18178161],"[[ 0.07792789]
 [-0.98419056]
 [ 0.15904775]]",[-0.69101639]
1192,"[[28.44267254  6.73894491 16.61810316]
 [ 6.73894491 14.76192197  6.81084425]
 [16.61810316  6.81084425 28.79540549]]",,[ 0.45668495 -0.16696491  0.22737601],[-0.14187344 -0.22610689 -0.0655121 ],[-0.16895652 -0.06924596 -0.17075916],"[[ 0.07539654]
 [-0.9873703 ]
 [ 0.13933862]]",[-0.6866646]
1193,"[[27.20148473  4.16434114 17.28660103]
 [ 4.16434114 13.14079233  4.73554426]
 [17.28660103  4.73554426 31.65772295]]",,[ 0.45408947 -0.17103633  0.22608961],[-0.13912959 -0.20310843 -0.07399434],[-0.16245451 -0.04450328 -0.18473763],"[[ 0.06527255]
 [-0.99127745]
 [ 0.11449238]]",[-0.67691025]
1194,"[[29.40196118  7.88710298 16.1689813 ]
 [ 7.88710298 15.57467717  7.32827865]
 [16.1689813   7.32827865 27.02336165]]",,[ 0.45352276 -0.17188684  0.22579226],[-0.14269838 -0.21480943 -0.07422244],[-0.17381524 -0.0787784  -0.16149992],"[[ 0.07703106]
 [-0.99199475]
 [ 0.10006314]]",[-0.67531333]
1195,"[[26.12974424  2.57539865 17.38931977]
 [ 2.57539865 12.46941247  3.1695146 ]
 [17.38931977  3.1695146  33.40084329]]",,[ 0.45181171 -0.17441438  0.22488529],[-0.14345137 -0.20657705 -0.07593233],[-0.15662313 -0.02854737 -0.19275436],"[[ 0.06221856]
 [-0.99338002]
 [ 0.09656601]]",[-0.66963584]
1196,"[[26.05357999  2.26083076 17.41592413]
 [ 2.26083076 12.36370489  2.80173856]
 [17.41592413  2.80173856 33.58271512]]",,[ 0.45072419 -0.17605129  0.22432648],[-0.13373563 -0.20515143 -0.06776616],[-0.15620044 -0.02512831 -0.19357167],"[[ 0.06063706]
 [-0.99493066]
 [ 0.08022555]]",[-0.66269228]
1197,"[[25.69730867  1.8401084  17.38104854]
 [ 1.8401084  12.24720177  2.33498523]
 [17.38104854  2.33498523 34.05548956]]",,[ 0.44952122 -0.17793193  0.22373164],[-0.13638122 -0.21307875 -0.06597098],[-0.15420781 -0.02071641 -0.1956803 ],"[[ 0.07380704]
 [-0.99615036]
 [ 0.04729674]]",[-0.65030567]
1198,"[[25.62530279  1.66049981 17.3811612 ]
 [ 1.66049981 12.20236318  2.11822191]
 [17.3811612   2.11822191 34.17233402]]",,[ 0.44844048 -0.17953625  0.22317577],[-0.13238739 -0.19689682 -0.06704045],[-0.15380195 -0.01874366 -0.19619795],"[[ 0.07341253]
 [-0.99659036]
 [ 0.03765975]]",[-0.64357029]
1199,"[[27.86570218  3.98583423 17.42291303]
 [ 3.98583423 13.00133447  4.37704189]
 [17.42291303  4.37704189 31.13296335]]",,[ 0.44619041 -0.18253723  0.22194089],[-0.14710639 -0.1885219  -0.08013169],[-0.16596572 -0.04169446 -0.18225518],"[[ 0.06345834]
 [-0.99701748]
 [ 0.04392242]]",[-0.63814806]
1200,"[[30.21935001  7.58461162 16.32254736]
 [ 7.58461162 15.15743061  6.79498348]
 [16.32254736  6.79498348 26.62321938]]",,[ 0.44467504 -0.18441552  0.22110255],[-0.14984535 -0.18260834 -0.08316501],[-0.17785054 -0.07403817 -0.15933466],"[[ 0.06426845]
 [-0.99710841]
 [ 0.04055102]]",[-0.63446787]
1201,"[[28.86524714  5.27560619 17.17207953]
 [ 5.27560619 13.65025869  5.37158621]
 [17.17207953  5.37158621 29.48449417]]",,[ 0.4433409  -0.18603003  0.22036727],[-0.14607553 -0.17900609 -0.07964366],[-0.17111383 -0.053526   -0.17422693],"[[ 0.06458979]
 [-0.99723361]
 [ 0.03678716]]",[-0.63044238]
1202,"[[31.2076053   9.8344539  15.02748169]
 [ 9.8344539  17.03532231  7.69419579]
 [15.02748169  7.69419579 23.75707238]]",,[ 0.44141566 -0.18845312  0.21934485],[-0.14752071 -0.18802089 -0.07779007],[-0.18261034 -0.09349802 -0.14286911],"[[ 0.07671455]
 [-0.99684372]
 [ 0.02043214]]",[-0.62155858]
1203,"[[25.54245323  1.32065885 17.38925349]
 [ 1.32065885 12.12879054  1.69579848]
 [17.38925349  1.69579848 34.32875624]]",,[ 0.439914   -0.1902616   0.21852025],[-0.15170542 -0.17678403 -0.08483718],[-0.15333363 -0.01495308 -0.19688881],"[[ 0.06285735]
 [-0.99766217]
 [ 0.02681706]]",[-0.6162707]
1204,"[[25.5142828   1.13948177 17.39482459]
 [ 1.13948177 12.09607751  1.46667683]
 [17.39482459  1.46667683 34.38963969]]",,[ 0.43856859 -0.19183082  0.21775595],[-0.14939768 -0.17529033 -0.0854385 ],[-0.15317407 -0.01291516 -0.19715705],"[[ 0.06274429]
 [-0.99789121]
 [ 0.01662188]]",[-0.60582777]
1205,"[[25.44870348  1.14485774 17.37742791]
 [ 1.14485774 12.09745915  1.47930117]
 [17.37742791  1.47930117 34.45383736]]",,[ 0.43676762 -0.19398658  0.21674464],[-0.14997295 -0.17492202 -0.0852501 ],[-0.15280197 -0.01300769 -0.1974395 ],"[[ 0.07261137]
 [-0.99731497]
 [ 0.00950975]]",[-0.59413148]
1206,"[[25.36565658  0.99982051 17.36442398]
 [ 0.99982051 12.07479177  1.29894907]
 [17.36442398  1.29894907 34.55955166]]",,[ 0.43522786 -0.19584936  0.215877  ],[-0.13722652 -0.17035547 -0.0758738 ],[-0.15232946 -0.01139503 -0.19790373],"[[ 0.07191042]
 [-0.99740893]
 [ 0.00207896]]",[-0.58354177]
1207,"[[26.25146731  1.8918896  17.503407  ]
 [ 1.8918896  12.25114931  2.32358626]
 [17.503407    2.32358626 33.49738337]]",,[ 0.4342587  -0.1970368   0.21533693],[-0.13600324 -0.16870199 -0.07518337],[-0.15729632 -0.02088117 -0.19318863],"[[ 0.07237491]
 [-0.99736718]
 [-0.0045366 ]]",[-0.57743353]
1208,"[[27.01394155  2.62943886 17.55475737]
 [ 2.62943886 12.46050191  3.07441994]
 [17.55475737  3.07441994 32.52555654]]",,[ 0.43202912 -0.19956009  0.21405531],[-0.15381546 -0.16052585 -0.09078906],[-0.16144928 -0.02827512 -0.18877141],"[[ 0.07168534]
 [-0.99731281]
 [-0.01511214]]",[-0.56610525]
1209,"[[26.69419677  2.24911046 17.5503039 ]
 [ 2.24911046 12.3442514   2.68626947]
 [17.5503039   2.68626947 32.96155183]]",,[ 0.43077939 -0.20077666  0.21329785],[-0.15557285 -0.15327445 -0.0945455 ],[-0.15972088 -0.02444706 -0.19076578],"[[ 0.07161236]
 [-0.99725016]
 [-0.01907346]]",[-0.56216416]
1210,"[[25.07476906  0.56148914 17.30395418]
 [ 0.56148914 12.02411286  0.74310929]
 [17.30395418  0.74310929 34.90111808]]",,[ 0.42884477 -0.20258343  0.21214266],[-0.16223804 -0.15360396 -0.0946989 ],[-0.15066271 -0.00647013 -0.1993963 ],"[[ 0.06240618]
 [-0.99794151]
 [-0.01477194]]",[-0.54844881]
1211,"[[25.14145379  0.56503272 17.3226807 ]
 [ 0.56503272 12.02429427  0.74480963]
 [17.3226807   0.74480963 34.83425194]]",,[ 0.4282179  -0.20317731  0.21177617],[-0.15640442 -0.14811078 -0.09090196],[-0.15104643 -0.00649442 -0.19910499],"[[ 0.06247899]
 [-0.99793583]
 [-0.01484749]]",[-0.54324919]
1212,"[[25.07465416  0.56112944 17.30393314]
 [ 0.56112944 12.02408219  0.74263886]
 [17.30393314  0.74263886 34.90126365]]",,[ 0.4261079  -0.20515827  0.2105459 ],[-0.15314586 -0.13770519 -0.08904916],[-0.15066205 -0.00646602 -0.19939694],"[[ 0.06247899]
 [-0.99793583]
 [-0.01484749]]",[-0.53024964]
1213,"[[24.99178746  0.62499485 17.27793936]
 [ 0.62499485 12.03006658  0.8311884 ]
 [17.27793936  0.8311884  34.97814596]]",,[ 0.42453634 -0.2065652   0.20963448],[-0.16107383 -0.14042713 -0.09318129],[-0.15018384 -0.00722488 -0.19973136],"[[ 0.06068115]
 [-0.99811177]
 [-0.00952324]]",[-0.5161495]
1214,"[[24.92858001  0.61848696 17.25972691]
 [ 0.61848696 12.02958764  0.82568357]
 [17.25972691  0.82568357 35.04183235]]",,[ 0.42284299 -0.20798744  0.20864634],[-0.16926015 -0.13688302 -0.09976007],[-0.14981806 -0.00716711 -0.20000795],"[[ 0.06074829]
 [-0.99810561]
 [-0.00973792]]",[-0.50571768]
1215,"[[25.58931536  1.35678611 17.39841925]
 [ 1.35678611 12.13546441  1.73709514]
 [17.39841925  1.73709514 34.27522024]]",,[ 0.42102544 -0.20942514  0.20757042],[-0.16396445 -0.13119775 -0.09651912],[-0.1535987  -0.01533562 -0.19665263],"[[ 0.05998875]
 [-0.99815111]
 [-0.00978285]]",[-0.49566634]
1216,"[[27.10753145  3.02325138 17.50695795]
 [ 3.02325138 12.6049995   3.50341384]
 [17.50695795  3.50341384 32.28746905]]",,[ 0.41959832 -0.21054659  0.20673025],[-0.15895356 -0.12518355 -0.09261591],[-0.1619517  -0.03240905 -0.18767339],"[[ 0.06396179]
 [-0.99788066]
 [-0.01196191]]",[-0.48996597]
1217,"[[27.11223397  3.13086001 17.48881137]
 [ 3.13086001 12.64863239  3.62322474]
 [17.48881137  3.62322474 32.23913364]]",,[ 0.41789561 -0.21195816  0.20574601],[-0.15510951 -0.13051465 -0.08886553],[-0.1619769  -0.03355738 -0.18744969],"[[ 0.06479191]
 [-0.99782696]
 [-0.01197343]]",[-0.48043963]
1218,"[[31.29184161 10.62012034 14.47564124]
 [10.62012034 17.84635507  7.96881164]
 [14.47564124  7.96881164 22.86180332]]",,[ 0.41637781 -0.21318084  0.20483329],[-0.15400625 -0.12171931 -0.09236657],[-0.18301033 -0.10074682 -0.13732188],"[[ 0.0775263 ]
 [-0.99691975]
 [-0.01186074]]",[-0.47509909]
1219,"[[31.26716327 10.70194154 14.41744584]
 [10.70194154 17.94439104  8.00816708]
 [14.41744584  8.00816708 22.78844569]]",,[ 0.41498723 -0.21427191  0.20397657],[-0.1519312  -0.11980398 -0.09421988],[-0.18289324 -0.10158801 -0.13685737],"[[ 0.0775263 ]
 [-0.99691975]
 [-0.01186074]]",[-0.46557267]
1220,"[[24.30799633  0.4840783  17.06946872]
 [ 0.4840783  12.01903899  0.67134886]
 [17.06946872  0.67134886 35.67296468]]",,[ 0.41229151 -0.21668364  0.20236462],[-0.14256848 -0.1371187  -0.08471056],[-0.14617814 -0.00574924 -0.20272863],"[[ 0.05798233]
 [-0.99822634]
 [-0.01349934]]",[-0.4403899]
1221,"[[24.43867899  0.6309247  17.10770711]
 [ 0.6309247  12.03200227  0.8677509 ]
 [17.10770711  0.8677509  35.52931874]]",,[ 0.41050661 -0.21850764  0.20127168],[-0.12398507 -0.13287447 -0.07557486],[-0.14695213 -0.00745382 -0.20211262],"[[ 0.0632616 ]
 [-0.99795465]
 [-0.00919215]]",[-0.40410223]
1222,"[[24.41691868  0.62961013 17.10066648]
 [ 0.62961013 12.0319249   0.86710344]
 [17.10066648  0.86710344 35.55115642]]",,[ 0.40951939 -0.21958052  0.20065363],[-0.12719681 -0.13233379 -0.07959359],[-0.14682354 -0.00744481 -0.20220639],"[[ 0.0632616 ]
 [-0.99795465]
 [-0.00919215]]",[-0.39061169]
1223,"[[24.25321652  0.51824818 17.05009966]
 [ 0.51824818 12.02191924  0.72113173]
 [17.05009966  0.72113173 35.72486424]]",,[ 0.40790352 -0.22113266  0.19960236],[-0.13635134 -0.12309028 -0.09040565],[-0.14585248 -0.00616881 -0.20295073],"[[ 0.0720489 ]
 [-0.99717001]
 [-0.02146904]]",[-0.38040705]
1224,"[[25.07763874  1.2937438  17.26547383]
 [ 1.2937438  12.1279874   1.70803768]
 [17.26547383  1.70803768 34.79437385]]",,[ 0.40680707 -0.22208436  0.19887608],[-0.1366528  -0.11701501 -0.09050324],[-0.15067924 -0.01490639 -0.19893106],"[[ 0.06402241]
 [-0.99785979]
 [-0.01330297]]",[-0.35988695]
1225,"[[24.49340003  0.75822086 17.12023534]
 [ 0.75822086 12.04601621  1.03902216]
 [17.12023534  1.03902216 35.46058376]]",,[ 0.4054063  -0.22324249  0.19799164],[-0.14004012 -0.115784   -0.08705935],[-0.14727502 -0.00893808 -0.20181719],"[[ 0.05948251]
 [-0.99817401]
 [-0.01051113]]",[-0.34046064]
1226,"[[24.21085276  0.5202192  17.03570211]
 [ 0.5202192  12.02216291  0.72577235]
 [17.03570211  0.72577235 35.76698433]]",,[ 0.4039092  -0.22443075  0.19710193],[-0.15425385 -0.12134003 -0.0900651 ],[-0.14560013 -0.00620301 -0.20313081],"[[ 0.0592575 ]
 [-0.99817068]
 [-0.01199346]]",[-0.32337275]
1227,"[[28.12053151  5.14556804 17.14615781]
 [ 5.14556804 13.64243161  5.47294124]
 [17.14615781  5.47294124 30.23703688]]",,[ 0.4018295  -0.22585815  0.19584925],[-0.16362986 -0.10431834 -0.09930266],[-0.16729326 -0.05339891 -0.17793685],"[[ 0.07318824]
 [-0.99708048]
 [-0.02177147]]",[-0.32012631]
1228,"[[27.88906032  5.04789932 17.1482549 ]
 [ 5.04789932 13.60370009  5.44794107]
 [17.1482549   5.44794107 30.50723959]]",,[ 0.40049518 -0.22662294  0.19501058],[-0.16701373 -0.09745075 -0.10403276],[-0.16608785 -0.05276553 -0.17925017],"[[ 0.07234307]
 [-0.99711409]
 [-0.023021  ]]",[-0.31633568]
1229,"[[30.78634715 11.41735763 13.89336543]
 [11.41735763 18.93887184  8.44365967]
 [13.89336543  8.44365967 22.27478101]]",,[ 0.39850579 -0.22775299  0.19375942],[-0.16637969 -0.09582968 -0.10259739],[-0.16210175 -0.09851695 -0.11988168],"[[ 0.07729299]
 [-0.99692765]
 [-0.01269095]]",[-0.29756455]
1230,"[[29.89125001  9.68784509 15.17016252]
 [ 9.68784509 17.24582366  8.21441679]
 [15.17016252  8.21441679 24.86292633]]",,[ 0.39712606 -0.22863622  0.19291298],[-0.14751131 -0.0966828  -0.08969226],[-0.15974076 -0.08649724 -0.13544572],"[[ 0.07854259]
 [-0.99685929]
 [-0.01012978]]",[-0.29077767]
1231,"[[25.83127799  3.68369555 17.11876584]
 [ 3.68369555 12.98108164  4.55925487]
 [17.11876584  4.55925487 33.18764037]]",,[ 0.39598744 -0.22942199  0.19221967],[-0.14057486 -0.10170877 -0.08445908],[-0.15496011 -0.04127065 -0.19179181],"[[ 0.07851425]
 [-0.99685925]
 [-0.01035127]]",[-0.28230803]
1232,"[[22.76492257  0.67666813 16.4680228 ]
 [ 0.67666813 12.04253442  1.03515711]
 [16.4680228   1.03515711 37.192543  ]]",,[ 0.39445809 -0.23057742  0.19129546],[-0.14088611 -0.1071601  -0.08493513],[-0.13670809 -0.00859328 -0.20913406],"[[ 0.07877885]
 [-0.99683643]
 [-0.01053683]]",[-0.26097401]
1233,"[[22.67906591  0.63428066 16.43172578]
 [ 0.63428066 12.03767295  0.97595857]
 [16.43172578  0.97595857 37.28326114]]",,[ 0.39277103 -0.23181668  0.19027537],[-0.15448343 -0.11386432 -0.09245602],[-0.13616183 -0.0080873  -0.20951026],"[[ 0.07764742]
 [-0.99690888]
 [-0.01198182]]",[-0.23489201]
1234,"[[22.52730066  0.60571475 16.36434766]
 [ 0.60571475 12.03485132  0.94156394]
 [16.36434766  0.94156394 37.43784801]]",,[ 0.3909777  -0.23309535  0.18916907],[-0.14882506 -0.10123297 -0.09244942],[-0.13519084 -0.00777855 -0.21014978],"[[ 0.07713483]
 [-0.99693952]
 [-0.01272037]]",[-0.20408209]
1235,"[[22.45966713  0.60240381 16.33341635]
 [ 0.60240381 12.03469425  0.94069076]
 [16.33341635  0.94069076 37.50563862]]",,[ 0.38975285 -0.23393716  0.18839831],[-0.13335672 -0.09277984 -0.0831427 ],[-0.13475587 -0.007761   -0.21042961],"[[ 0.0770869 ]
 [-0.9969448 ]
 [-0.01259626]]",[-0.18133041]
1236,"[[22.37331707  0.60118785 16.29332012]
 [ 0.60118785 12.03484197  0.94428292]
 [16.29332012  0.94428292 37.59184095]]",,[ 0.38883482 -0.23458262  0.18782659],[-0.13410361 -0.09323    -0.08305458],[-0.13419848 -0.0077775  -0.21078491],"[[ 0.07739005]
 [-0.99692269]
 [-0.01248694]]",[-0.16427587]
1237,"[[22.46923273  0.41200191 16.34373882]
 [ 0.41200191 12.01621375  0.64318482]
 [16.34373882  0.64318482 37.51455352]]",,[ 0.38741053 -0.23548782  0.18694367],[-0.14778429 -0.09180905 -0.09100461],[-0.13481747 -0.00530555 -0.21046639],"[[ 0.0733068 ]
 [-0.99707064]
 [-0.02182309]]",[-0.14395869]
1238,"[[22.39370488  0.37483248 16.30962216]
 [ 0.37483248 12.01351774  0.58818066]
 [16.30962216  0.58818066 37.59277739]]",,[ 0.38580181 -0.23633257  0.18593376],[-0.16243228 -0.0803549  -0.10314937],[-0.13433029 -0.00484441 -0.21078877],"[[ 0.07318156]
 [-0.99703646]
 [-0.02372256]]",[-0.10824817]
1239,"[[22.41163532  0.42280869 16.31679976]
 [ 0.42280869 12.01716994  0.66261298]
 [16.31679976  0.66261298 37.57119473]]",,[ 0.38330465 -0.23747221  0.18432243],[-0.16513173 -0.07401198 -0.10674427],[-0.13428852 -0.00545336 -0.21045291],"[[ 0.05916438]
 [-0.99817748]
 [-0.01188713]]",[-0.01422745]
1240,"[[22.21640786  0.526064   16.22155819]
 [ 0.526064   12.02708813  0.83528163]
 [16.22155819  0.83528163 37.75650401]]",,[ 0.38132386 -0.2384948   0.18306855],[-0.14789998 -0.08202737 -0.09282478],[-0.1284976  -0.00661661 -0.2040278 ],"[[ 0.07216222]
 [-0.99716648]
 [-0.02125152]]",[-0.01372318]
1241,"[[26.57726031  5.80879956 16.68959858]
 [ 5.80879956 14.31471152  6.65053177]
 [16.68959858  6.65053177 31.10802817]]",,[ 0.37914011 -0.23965818  0.18165015],[-0.14752949 -0.07069533 -0.09896379],[-0.1284208  -0.05117359 -0.1470298 ],"[[ 0.07214381]
 [-0.9971619 ]
 [-0.0215271 ]]",[0.00822165]
1242,"[[26.99151049  6.75634454 16.41038693]
 [ 6.75634454 15.0449361   7.39580099]
 [16.41038693  7.39580099 29.96355341]]",,[ 0.37788959 -0.24020047  0.18080022],[-0.15709653 -0.07094741 -0.105524  ],[-0.12649467 -0.05700837 -0.1384668 ],"[[ 0.07340646]
 [-0.99706255]
 [-0.02185769]]",[0.00896573]
1243,"[[24.32327706  3.62435509 16.69247935]
 [ 3.62435509 13.06594616  4.90936561]
 [16.69247935  4.90936561 34.61077678]]",,[ 0.37646931 -0.24079682  0.17983057],[-0.15321503 -0.06431645 -0.1050791 ],[-0.11961128 -0.03517845 -0.16201931],"[[ 0.07337537]
 [-0.99706819]
 [-0.02170424]]",[0.0167447]
1244,"[[21.59848613  1.06734408 15.88317794]
 [ 1.06734408 12.11868782  1.76619685]
 [15.88317794  1.76619685 38.28282605]]",,[ 0.37532211 -0.24138066  0.17906501],[-0.14132435 -0.07144239 -0.09453096],[-0.11264376 -0.0125259  -0.18639824],"[[ 0.07345398]
 [-0.99706247]
 [-0.02170114]]",[0.02898316]
1245,"[[21.29903632  1.12595609 15.71704342]
 [ 1.12595609 12.13633425  1.90306825]
 [15.71704342  1.90306825 38.56462943]]",,[ 0.37380298 -0.24230929  0.17807015],[-0.12109194 -0.07637379 -0.07983083],[-0.108069   -0.01308533 -0.18265603],"[[ 0.07423657]
 [-0.99699987]
 [-0.02191331]]",[0.05187675]
1246,"[[26.45597652  8.65570094 15.37916574]
 [ 8.65570094 17.18271171  9.2084723 ]
 [15.37916574  9.2084723  28.36131177]]",,[ 0.37265957 -0.24308904  0.17729615],[-0.11664017 -0.07500382 -0.0796564 ],[-0.11304089 -0.06768468 -0.12025992],"[[ 0.07784408]
 [-0.99690131]
 [-0.01131669]]",[0.07152914]
