,D,eigen_values_obs,pos,vel,des_vel,normals,dists
813,"[[13.70222108 -7.35249138 -2.07924815]
 [-7.35249138 43.7579955   8.98100386]
 [-2.07924815  8.98100386 14.53978342]]",,[ 0.62612422 -0.30570668  0.24111825],[0.08040791 0.12729018 0.02181876],[-0.03627328  0.15667706  0.0443075 ],"[[ 0.58288794]
 [-0.80285459]
 [ 0.12516451]]",[2.69331031]
814,"[[13.70165235 -7.35083313 -2.08065283]
 [-7.35083313 43.75428146  8.98804727]
 [-2.08065283  8.98804727 14.54406619]]",,[ 0.62720609 -0.30403355  0.24143526],[0.08100399 0.12560818 0.02358476],[-0.03632302  0.15690893  0.04441306],"[[ 0.5885501 ]
 [-0.79840345]
 [ 0.12712475]]",[2.68139233]
815,"[[13.69893193 -7.34418834 -2.0828052 ]
 [-7.34418834 43.74765352  9.00360596]
 [-2.0828052   9.00360596 14.55341455]]",,[ 0.62878342 -0.30163563  0.24193867],[0.08106729 0.12344293 0.02665855],[-0.03637396  0.15723832  0.04459265],"[[ 0.59673863]
 [-0.79187907]
 [ 0.12973257]]",[2.66275845]
816,"[[13.68158409 -7.3010231  -2.09865765]
 [-7.3010231  43.69924036  9.11185356]
 [-2.09865765  9.11185356 14.61917555]]",,[ 0.62973969 -0.30017589  0.2422537 ],[0.07643737 0.11785526 0.02457079],[-0.03618023  0.15708565  0.04515381],"[[ 0.60447937]
 [-0.78666432]
 [ 0.12555455]]",[2.66205012]
817,"[[13.66174205 -7.2553135  -2.1027965 ]
 [-7.2553135  43.67734369  9.18099644]
 [-2.1027965   9.18099644 14.66091426]]",,[ 0.63103724 -0.2982329   0.24270822],[0.08078694 0.12047383 0.02920611],[-0.03600554  0.15720338  0.04556202],"[[ 0.61140082]
 [-0.78102668]
 [ 0.12722564]]",[2.63910559]
818,"[[13.67416182 -7.28895002 -2.08283824]
 [-7.28895002 43.73456231  9.06824159]
 [-2.08283824  9.06824159 14.59127587]]",,[ 0.63170523 -0.29724422  0.24295169],[0.08386882 0.12500753 0.02965223],[-0.03624918  0.15782133  0.04509789],"[[ 0.61239826]
 [-0.77913985]
 [ 0.13382626]]",[2.61507918]
819,"[[13.67698415 -7.29510596 -2.08340649]
 [-7.29510596 43.73468929  9.06309765]
 [-2.08340649  9.06309765 14.58832656]]",,[ 0.63273288 -0.29571175  0.24331616],[0.08676097 0.12958046 0.03073033],[-0.03634249  0.15809471  0.04515021],"[[ 0.61753432]
 [-0.77468625]
 [ 0.13606097]]",[2.60598529]
820,"[[13.6826508  -7.30722906 -2.08531021]
 [-7.30722906 43.73302293  9.05585362]
 [-2.08531021  9.05585362 14.58432627]]",,[ 0.63358758 -0.29441297  0.24361455],[0.08514817 0.12981968 0.02986804],[-0.03645132  0.15829673  0.04517414],"[[ 0.62164842]
 [-0.77109743]
 [ 0.13770261]]",[2.59951705]
821,"[[13.67314814 -7.28214403 -2.09863927]
 [-7.28214403 43.69451664  9.13403483]
 [-2.09863927  9.13403483 14.63233521]]",,[ 0.63452419 -0.29298582  0.24395996],[0.08318934 0.12673488 0.03175169],[-0.03635351  0.15822358  0.04559842],"[[ 0.62893738]
 [-0.7658927 ]
 [ 0.13358943]]",[2.60157971]
822,"[[13.65458221 -7.23888124 -2.10378607]
 [-7.23888124 43.67047315  9.20417092]
 [-2.10378607  9.20417092 14.67494463]]",,[ 0.63552243 -0.29142436  0.24431821],[0.08262591 0.12992149 0.02956124],[-0.03617553  0.15826979  0.04599686],"[[ 0.63431535]
 [-0.76126673]
 [ 0.1345994 ]]",[2.58401998]
823,"[[13.65549111 -7.25222936 -2.06450926]
 [-7.25222936 43.76992638  9.04401995]
 [-2.06450926  9.04401995 14.57458251]]",,[ 0.63635221 -0.29011191  0.24461474],[0.08037834 0.12897873 0.02735304],[-0.03632498  0.15912926  0.0452997 ],"[[ 0.63575366]
 [-0.75801803]
 [ 0.14569128]]",[2.55262227]
824,"[[13.68037775 -7.30402415 -2.07874019]
 [-7.30402415 43.74808096  9.03556867]
 [-2.07874019  9.03556867 14.57154129]]",,[ 0.63718232 -0.28879869  0.24490348],[0.08341592 0.13476616 0.02773906],[-0.03662513  0.15919683  0.04530774],"[[ 0.64084079]
 [-0.75441258]
 [ 0.14207297]]",[2.56362755]
825,"[[13.6651372  -7.26731755 -2.08766688]
 [-7.26731755 43.71744906  9.11140422]
 [-2.08766688  9.11140422 14.61741374]]",,[ 0.63809608 -0.28735607  0.24521864],[0.08274909 0.13049329 0.02902406],[-0.03649489  0.15927814  0.04575549],"[[ 0.64545705]
 [-0.74999621]
 [ 0.14453676]]",[2.54964691]
826,"[[13.65028875 -7.23110046 -2.09717147]
 [-7.23110046 43.68464541  9.18921465]
 [-2.09717147  9.18921465 14.66506583]]",,[ 0.63898325 -0.28592596  0.24551259],[0.08010746 0.13066004 0.02636686],[-0.03636601  0.15934563  0.04621359],"[[ 0.65006515]
 [-0.74557355]
 [ 0.14674939]]",[2.53361226]
827,"[[13.66058225 -7.2549253  -2.09511015]
 [-7.2549253  43.69607591  9.1533362 ]
 [-2.09511015  9.1533362  14.64334184]]",,[ 0.6398577  -0.28451427  0.24581744],[0.08106815 0.12711037 0.03120245],[-0.03655831  0.15971975  0.04612459],"[[ 0.65455352]
 [-0.74132551]
 [ 0.1483111 ]]",[2.52056937]
828,"[[13.6487061  -7.22419386 -2.10860406]
 [-7.22419386 43.65450574  9.239345  ]
 [-2.10860406  9.239345   14.69678815]]",,[ 0.64086753 -0.28289023  0.24618151],[0.07710953 0.12365013 0.02751526],[-0.03644004  0.15967061  0.0466048 ],"[[ 0.66232633]
 [-0.73523598]
 [ 0.14405514]]",[2.52000969]
829,"[[13.64778868 -7.22356121 -2.10365118]
 [-7.22356121 43.66658279  9.22196716]
 [-2.10365118  9.22196716 14.68562853]]",,[ 0.64194418 -0.28114169  0.2465666 ],[0.07892597 0.12647008 0.02963034],[-0.0365091   0.16004828  0.04660939],"[[ 0.66824192]
 [-0.72964087]
 [ 0.14517902]]",[2.50296593]
830,"[[13.65314407 -7.24626657 -2.06686282]
 [-7.24626657 43.76273636  9.05973005]
 [-2.06686282  9.05973005 14.58411957]]",,[ 0.64273275 -0.27987353  0.24686537],[0.07936252 0.12632629 0.03086614],[-0.03670407  0.16088584  0.0458897 ],"[[ 0.67210233]
 [-0.72493346]
 [ 0.15083079]]",[2.48614897]
831,"[[13.6744066  -7.29114672 -2.07706032]
 [-7.29114672 43.749051    9.04448871]
 [-2.07706032  9.04448871 14.5765424 ]]",,[ 0.64362425 -0.27844704  0.24719964],[0.08112704 0.1309026  0.02966685],[-0.0369788   0.16102292  0.04587129],"[[ 0.67528417]
 [-0.72165945]
 [ 0.15231192]]",[2.4840692]
832,"[[13.67901599 -7.30058605 -2.08012599]
 [-7.30058605 43.7439245   9.04466597]
 [-2.08012599  9.04466597 14.57705951]]",,[ 0.64428443 -0.27738339  0.24744451],[0.08270876 0.13212033 0.03181214],[-0.03709119  0.16127743  0.04595212],"[[ 0.67824178]
 [-0.71832833]
 [ 0.15489511]]",[2.47693466]
833,"[[13.676408   -7.29177886 -2.09052752]
 [-7.29177886 43.7166459   9.09305153]
 [-2.09052752  9.09305153 14.60694609]]",,[ 0.64512026 -0.27604643  0.24776771],[0.08284312 0.13160232 0.03285815],[-0.03710283  0.16138411  0.04626826],"[[ 0.68207151]
 [-0.71417968]
 [ 0.15724452]]",[2.46705918]
834,"[[13.65174477 -7.22962218 -2.11355486]
 [-7.22962218 43.64377315  9.25094684]
 [-2.11355486  9.25094684 14.70448208]]",,[ 0.64620504 -0.27429227  0.24819464],[0.08155855 0.13233594 0.03191063],[-0.03682111  0.16116454  0.04711589],"[[ 0.68981792]
 [-0.70749624]
 [ 0.1536239 ]]",[2.46609741]
835,"[[13.68086272 -7.30253954 -2.08774395]
 [-7.30253954 43.72601963  9.07024263]
 [-2.08774395  9.07024263 14.59311764]]",,[ 0.64702024 -0.27294659  0.24851366],[0.08149696 0.13521958 0.03197462],[-0.03730396  0.16206777  0.04633402],"[[ 0.69194394]
 [-0.70391043]
 [ 0.1603861 ]]",[2.43986719]
836,"[[13.689267   -7.32196614 -2.08537785]
 [-7.32196614 43.73636152  9.03887072]
 [-2.08537785  9.03887072 14.57437148]]",,[ 0.64766378 -0.27186548  0.24877027],[0.07808615 0.13060618 0.03192633],[-0.03745209  0.1623325   0.04623411],"[[ 0.69535206]
 [-0.70029939]
 [ 0.1614505 ]]",[2.43639056]
837,"[[13.69367632 -7.33252075 -2.08277396]
 [-7.33252075 43.74506253  9.01706135]
 [-2.08277396  9.01706135 14.56126115]]",,[ 0.64837963 -0.27065662  0.2490537 ],[0.08109227 0.13465288 0.03264102],[-0.03756419  0.1626286   0.04619402],"[[ 0.69920377]
 [-0.69609353]
 [ 0.16299657]]",[2.43137495]
838,"[[13.6988845  -7.34436823 -2.08179942]
 [-7.34436823 43.7500952   8.99972985]
 [-2.08179942  8.99972985 14.5510203 ]]",,[ 0.64918083 -0.26930669  0.24936608],[0.08015373 0.13444485 0.03168055],[-0.03768976  0.16293485  0.04618473],"[[ 0.7034536 ]
 [-0.69141598]
 [ 0.16461158]]",[2.42458895]
839,"[[13.7037236  -7.35639606 -2.07721263]
 [-7.35639606 43.76369875  8.96905979]
 [-2.07721263  8.96905979 14.53257765]]",,[ 0.64997807 -0.26796036  0.24966246],[0.08100617 0.13711712 0.03012833],[-0.03781308  0.16327062  0.04610244],"[[ 0.70815456]
 [-0.68641928]
 [ 0.16536532]]",[2.42111793]
840,"[[13.71186195 -7.37338796 -2.08079527]
 [-7.37338796 43.75889849  8.96246965]
 [-2.08079527  8.96246965 14.52923955]]",,[ 0.65076563 -0.26662183  0.24995451],[0.07948082 0.13420633 0.03061103],[-0.03795461  0.16347935  0.04613443],"[[ 0.71165913]
 [-0.68238227]
 [ 0.16702013]]",[2.41227235]
841,"[[13.67855176 -7.29124919 -2.10903119]
 [-7.29124919 43.67153736  9.16115449]
 [-2.10903119  9.16115449 14.64991088]]",,[ 0.65181449 -0.26482812  0.25035495],[0.0723556  0.12694737 0.02619104],[-0.03755339  0.16312343  0.04718429],"[[ 0.71927279]
 [-0.67540514]
 [ 0.16271003]]",[2.41357099]
842,"[[13.70869283 -7.3652129  -2.08493395]
 [-7.3652129  43.74728667  8.98697659]
 [-2.08493395  8.98697659 14.5440205 ]]",,[ 0.65254009 -0.26356407  0.25063209],[0.07298886 0.12718289 0.02820377],[-0.03804984  0.16401143  0.04642812],"[[ 0.72081557]
 [-0.67196814]
 [ 0.16995216]]",[2.38718553]
843,"[[13.71204728 -7.37262882 -2.08493179]
 [-7.37262882 43.74892205  8.97838998]
 [-2.08493179  8.97838998 14.53903066]]",,[ 0.6529879  -0.26278309  0.25081219],[0.07530316 0.13024008 0.03006689],[-0.03812601  0.16418293  0.04642987],"[[ 0.72313975]
 [-0.66924952]
 [ 0.17080391]]",[2.38294202]
844,"[[13.73050301 -7.41389251 -2.08270628]
 [-7.41389251 43.76290472  8.92281634]
 [-2.08270628  8.92281634 14.50659227]]",,[ 0.65399556 -0.26105924  0.25122462],[0.07873275 0.13377809 0.03218205],[-0.03843225  0.16465303  0.04625423],"[[ 0.72802747]
 [-0.66332223]
 [ 0.17314625]]",[2.37658818]
845,"[[13.74207805 -7.44515123 -2.06147937]
 [-7.44515123 43.81848061  8.81018256]
 [-2.06147937  8.81018256 14.43944133]]",,[ 0.65538799 -0.25869871  0.25178835],[0.08351912 0.13934178 0.03525285],[-0.03871579  0.16546037  0.04581413],"[[ 0.73445019]
 [-0.65420003]
 [ 0.18056918]]",[2.36394982]
846,"[[13.77660412 -7.51658992 -2.07419912]
 [-7.51658992 43.80175229  8.77567717]
 [-2.07419912  8.77567717 14.4216436 ]]",,[ 0.65662763 -0.25660658  0.25233893],[0.08184043 0.13923509 0.03610532],[-0.03917085  0.16572697  0.04573227],"[[ 0.74131666]
 [-0.64734329]
 [ 0.17718995]]",[2.37430793]
847,"[[13.78489161 -7.53947459 -2.05586541]
 [-7.53947459 43.84713122  8.68408199]
 [-2.05586541  8.68408199 14.36797718]]",,[ 0.65802716 -0.25423701  0.25297485],[0.08141489 0.13794693 0.03775024],[-0.03942945  0.16655206  0.04541545],"[[ 0.74761819]
 [-0.63776663]
 [ 0.18525864]]",[2.35509246]
848,"[[13.77705527 -7.51259003 -2.09214133]
 [-7.51259003 43.75985007  8.8446321 ]
 [-2.09214133  8.8446321  14.46309466]]",,[ 0.65945035 -0.25184551  0.25364544],[0.08271923 0.13858662 0.03947943],[-0.03934612  0.1663377   0.0463225 ],"[[ 0.7551514 ]
 [-0.62951383]
 [ 0.18291721]]",[2.35713875]
849,"[[13.76750788 -7.48778525 -2.10695791]
 [-7.48778525 43.72089279  8.92581499]
 [-2.10695791  8.92581499 14.51159934]]",,[ 0.66083237 -0.24946331  0.25428139],[0.07991048 0.14203982 0.03481404],[-0.03933648  0.16664318  0.04689106],"[[ 0.7618746 ]
 [-0.62021731]
 [ 0.1867554 ]]",[2.33964723]
850,"[[13.81668645 -7.59639077 -2.09647559]
 [-7.59639077 43.76395829  8.76631618]
 [-2.09647559  8.76631618 14.41935526]]",,[ 0.66227871 -0.24692006  0.25495656],[0.07410577 0.13046771 0.0336333 ],[-0.04009364  0.1676497   0.04626849],"[[ 0.76861884]
 [-0.61074965]
 [ 0.19028912]]",[2.32616691]
851,"[[13.87650339 -7.72778433 -2.0770668 ]
 [-7.72778433 43.82442989  8.55374115]
 [-2.0770668   8.55374115 14.29906672]]",,[ 0.66365384 -0.2444659   0.25557091],[0.07048621 0.12561971 0.03224529],[-0.04097589  0.16874621  0.04535545],"[[ 0.77517134]
 [-0.60148672]
 [ 0.19319192]]",[2.31820993]
852,"[[13.90035239 -7.77798153 -2.07469282]
 [-7.77798153 43.83462018  8.49154213]
 [-2.07469282  8.49154213 14.26502743]]",,[ 0.66476925 -0.24245586  0.25606631],[0.07475518 0.13625413 0.03233281],[-0.04134919  0.16923875  0.04514261],"[[ 0.78043224]
 [-0.59397379]
 [ 0.1952451 ]]",[2.31489236]
853,"[[13.92144952 -7.82213819 -2.07228585]
 [-7.82213819 43.84358744  8.4361864 ]
 [-2.07228585  8.4361864  14.23496304]]",,[ 0.66569083 -0.2407632   0.25647275],[0.07617306 0.13887227 0.03488739],[-0.04167292  0.16964865  0.0449443 ],"[[ 0.78480876]
 [-0.5876727 ]
 [ 0.19676385]]",[2.31315509]
854,"[[13.94227606 -7.86579859 -2.06850537]
 [-7.86579859 43.85478556  8.37700005]
 [-2.06850537  8.37700005 14.20293838]]",,[ 0.66670724 -0.23887628  0.25693178],[0.07612461 0.14175609 0.03505642],[-0.0420088   0.17012656  0.04473897],"[[ 0.78949196]
 [-0.58071724]
 [ 0.19867041]]",[2.30993959]
855,"[[13.96567181 -7.91378131 -2.06697481]
 [-7.91378131 43.86082962  8.32162649]
 [-2.06697481  8.32162649 14.17349857]]",,[ 0.66756297 -0.23726988  0.25732684],[0.07906656 0.14738054 0.03698369],[-0.04234767  0.17049142  0.0445301 ],"[[ 0.79403914]
 [-0.57466892]
 [ 0.198135  ]]",[2.31451378]
856,"[[13.98984224 -7.96317534 -2.06462755]
 [-7.96317534 43.86793421  8.26245964]
 [-2.06462755  8.26245964 14.14222355]]",,[ 0.66856626 -0.23536759  0.25778458],[0.07690794 0.14560999 0.03591266],[-0.04272044  0.17096349  0.04432603],"[[ 0.79884779]
 [-0.56737277]
 [ 0.1998258 ]]",[2.31173321]
857,"[[14.00914054 -8.00187606 -2.0645564 ]
 [-8.00187606 43.86935872  8.22258282]
 [-2.0645564   8.22258282 14.12150074]]",,[ 0.66956244 -0.23347804  0.25824041],[0.07775196 0.14711333 0.036597  ],[-0.04304127  0.17142202  0.04422843],"[[ 0.80378105]
 [-0.55967412]
 [ 0.20174463]]",[2.30746239]
858,"[[14.03795187 -8.06608579 -2.03746886]
 [-8.06608579 43.92506216  8.06417409]
 [-2.03746886  8.06417409 14.03698597]]",,[ 0.67058463 -0.23148764  0.25870729],[0.06934333 0.13890668 0.03086404],[-0.04352936  0.17228648  0.04351904],"[[ 0.80873574]
 [-0.54999598]
 [ 0.20844887]]",[2.30014479]
859,"[[14.05775111 -8.10029898 -2.0566616 ]
 [-8.10029898 43.88667621  8.09601014]
 [-2.0566616   8.09601014 14.05557267]]",,[ 0.67138854 -0.2298441   0.25905342],[0.06574286 0.13672936 0.02743467],[-0.04375379  0.172236    0.04373063],"[[ 0.81312489]
 [-0.54565939]
 [ 0.20269123]]",[2.31233994]
860,"[[14.03401958 -8.04630714 -2.08432501]
 [-8.04630714 43.83010582  8.24530864]
 [-2.08432501  8.24530864 14.1358746 ]]",,[ 0.67218766 -0.22815466  0.25941794],[0.05927355 0.12721558 0.02685673],[-0.04350716  0.17210847  0.04458318],"[[ 0.81676197]
 [-0.53949329]
 [ 0.20456509]]",[2.30145348]
861,"[[14.05141197 -8.08137419 -2.08180959]
 [-8.08137419 43.83593038  8.2011232 ]
 [-2.08180959  8.2011232  14.11265764]]",,[ 0.67298228 -0.22643074  0.25974974],[0.05685766 0.12539865 0.02296637],[-0.04381942  0.17262311  0.04446873],"[[ 0.82027003]
 [-0.5332538 ]
 [ 0.20687546]]",[2.28891507]
862,"[[14.09266414 -8.16463483 -2.0725356 ]
 [-8.16463483 43.85473518  8.08610234]
 [-2.0725356   8.08610234 14.05260068]]",,[ 0.67377714 -0.22465472  0.26005272],[0.05789819 0.1315927  0.02072444],[-0.04441451  0.17328547  0.04398731],"[[ 0.82444472]
 [-0.52624629]
 [ 0.20822043]]",[2.28179011]
863,"[[14.07395433 -8.12170237 -2.09738409]
 [-8.12170237 43.80496713  8.21345439]
 [-2.09738409  8.21345439 14.12107853]]",,[ 0.67453064 -0.2229071   0.26030491],[0.05827419 0.13344711 0.02170922],[-0.04423749  0.17323609  0.04473725],"[[ 0.82724447]
 [-0.52115698]
 [ 0.20990948]]",[2.26680057]
864,"[[14.09518508 -8.16383899 -2.09489747]
 [-8.16383899 43.81020503  8.1627183 ]
 [-2.09489747  8.1627183  14.09460989]]",,[ 0.67523131 -0.22123958  0.26050924],[0.05977744 0.14091721 0.01925744],[-0.0445934   0.17375712  0.04458728],"[[ 0.83095409]
 [-0.51480484]
 [ 0.21092954]]",[2.25673599]
865,"[[14.13656246 -8.24725543 -2.08185669]
 [-8.24725543 43.83488591  8.03608796]
 [-2.08185669  8.03608796 14.02855163]]",,[ 0.67606617 -0.21924298  0.26077077],[0.06033265 0.14500118 0.01940288],[-0.04521432  0.17452989  0.04405662],"[[ 0.83535629]
 [-0.50711886]
 [ 0.21215636]]",[2.24819225]
866,"[[14.16808298 -8.30995363 -2.07245605]
 [-8.30995363 43.85087012  7.94342921]
 [-2.07245605  7.94342921 13.98104691]]",,[ 0.67676883 -0.21752887  0.26097918],[0.05670024 0.14323735 0.01412481],[-0.04568842  0.17511722  0.04367326],"[[ 0.83914784]
 [-0.50053253]
 [ 0.21283348]]",[2.24250583]
867,"[[14.19863022 -8.36912679 -2.06746943]
 [-8.36912679 43.85723664  7.86986082]
 [-2.06746943  7.86986082 13.94413314]]",,[ 0.67759962 -0.21550341  0.26123441],[0.05874429 0.14368547 0.01899351],[-0.04615311  0.17568269  0.04339982],"[[ 0.84353033]
 [-0.49228421]
 [ 0.21473901]]",[2.23577878]
868,"[[14.22660894 -8.41996238 -2.07469706]
 [-8.41996238 43.8402416   7.84550483]
 [-2.07469706  7.84550483 13.93314946]]",,[ 0.67879762 -0.21258896  0.26161009],[0.05712572 0.14032059 0.01917798],[-0.04661171  0.17626303  0.04343159],"[[ 0.84992219]
 [-0.48040886]
 [ 0.21642456]]",[2.22797013]
869,"[[14.32483949 -8.60521576 -2.05903005]
 [-8.60521576 43.85154869  7.62134243]
 [-2.05903005  7.62134243 13.82361181]]",,[ 0.68121274 -0.2064422   0.26236072],[0.05223199 0.1352224  0.01592327],[-0.04809288  0.17801211  0.0425942 ],"[[ 0.86245334]
 [-0.45530273]
 [ 0.22107387]]",[2.21094625]
870,"[[14.34850271 -8.64641437 -2.0664344 ]
 [-8.64641437 43.83325323  7.60793163]
 [-2.0664344   7.60793163 13.81824406]]",,[ 0.68209975 -0.20408561  0.26260693],[0.05266701 0.13763018 0.01608108],[-0.04846755  0.17844157  0.04264632],"[[ 0.86706466]
 [-0.4460058 ]
 [ 0.2219858 ]]",[2.2048657]
871,"[[14.40031768 -8.74217108 -2.05532392]
 [-8.74217108 43.83976677  7.48567302]
 [-2.05532392  7.48567302 13.75991555]]",,[ 0.68315382 -0.20118371  0.26287753],[0.05383236 0.14750221 0.01634189],[-0.0492224   0.17927235  0.04214774],"[[ 0.8723424 ]
 [-0.43471235]
 [ 0.22370494]]",[2.19736518]
872,"[[14.40428436 -8.74517659 -2.0725685 ]
 [-8.74517659 43.80909661  7.5386164 ]
 [-2.0725685   7.5386164  13.78661903]]",,[ 0.68422731 -0.19806012  0.26313942],[0.05055814 0.14828531 0.01334893],[-0.04939556  0.17966798  0.04258052],"[[ 0.8801635 ]
 [-0.42067509]
 [ 0.21987425]]",[2.19887122]
873,"[[14.46871177 -8.86535914 -2.04560342]
 [-8.86535914 43.83627733  7.34594017]
 [-2.04560342  7.34594017 13.6950109 ]]",,[ 0.68491094 -0.19606632  0.26330666],[0.05362809 0.15354656 0.0143204 ],[-0.05029061  0.18059795  0.04167138],"[[ 0.88242733]
 [-0.41322278]
 [ 0.2248754 ]]",[2.18147912]
874,"[[14.51958682 -8.95449801 -2.04298144]
 [-8.95449801 43.82388239  7.26066396]
 [-2.04298144  7.26066396 13.65653079]]",,[ 0.68586922 -0.19328524  0.26353368],[0.05349784 0.15555616 0.01291217],[-0.05098812  0.18120947  0.0413432 ],"[[ 0.88692512]
 [-0.40268903]
 [ 0.22628606]]",[2.17886095]
875,"[[14.5580336  -9.02099153 -2.04141749]
 [-9.02099153 43.81283011  7.19912746]
 [-2.04141749  7.19912746 13.6291363 ]]",,[ 0.68656182 -0.19121963  0.26370254],[0.04749428 0.14297892 0.01232723],[-0.05151155  0.18165723  0.04110837],"[[ 0.89011563]
 [-0.39499158]
 [ 0.22732314]]",[2.17717909]
876,"[[14.58903189 -9.07427369 -2.03951441]
 [-9.07427369 43.80433706  7.14827499]
 [-2.03951441  7.14827499 13.60663104]]",,[ 0.68713845 -0.18939789  0.26381296],[0.04360042 0.14228361 0.00684171],[-0.05195201  0.18208612  0.04092529],"[[ 0.89305709]
 [-0.38782583]
 [ 0.22812313]]",[2.17359946]
877,"[[14.64479211 -9.17737664 -1.99833645]
 [-9.17737664 43.8453166   6.93418823]
 [-1.99833645  6.93418823 13.5098913 ]]",,[ 0.68763103 -0.18783999  0.26392698],[0.04258215 0.1401474  0.00776306],[-0.05270752  0.18289404  0.03982443],"[[ 0.89698037]
 [-0.37661283]
 [ 0.23149296]]",[2.18629707]
878,"[[14.63595249 -9.15250921 -2.04392255]
 [-9.15250921 43.7791861   7.09687294]
 [-2.04392255  7.09687294 13.58486141]]",,[ 0.68832193 -0.18565872  0.26407358],[0.04558098 0.14628106 0.00837968],[-0.052586    0.18258821  0.04077528],"[[ 0.90008234]
 [-0.37165589]
 [ 0.2274284 ]]",[2.18239596]
879,"[[14.5693481  -9.02413026 -2.11188423]
 [-9.02413026 43.69478163  7.41741392]
 [-2.11188423  7.41741392 13.73587027]]",,[ 0.688905   -0.183757    0.26417167],[0.04394113 0.14623666 0.00726162],[-0.05185374  0.18212205  0.04262136],"[[ 0.90292419]
 [-0.36344948]
 [ 0.22941748]]",[2.16543022]
880,"[[14.75028413 -9.35362055 -1.98895666]
 [-9.35362055 43.81133772  6.76437234]
 [-1.98895666  6.76437234 13.43837815]]",,[ 0.68949805 -0.1817128   0.26426671],[0.03985015 0.14095169 0.00703224],[-0.05423906  0.18446514  0.03922472],"[[ 0.90679772]
 [-0.35070519]
 [ 0.2339311 ]]",[2.16859336]
881,"[[14.79376299 -9.42719484 -1.97442484]
 [-9.42719484 43.81085971  6.66244337]
 [-1.97442484  6.66244337 13.3953773 ]]",,[ 0.68997104 -0.17999819  0.26432857],[0.0388296  0.14292747 0.00421797],[-0.05473418  0.18469348  0.03868207],"[[ 0.90957608]
 [-0.34477659]
 [ 0.23194927]]",[2.18220203]
882,"[[14.83907584 -9.50241464 -1.96226774]
 [-9.50241464 43.80467483  6.56772935]
 [-1.96226774  6.56772935 13.35624933]]",,[ 0.69048729 -0.17808524  0.26440286],[0.03918617 0.14863331 0.00492045],[-0.05528263  0.1850315   0.03820938],"[[ 0.91254149]
 [-0.33752377]
 [ 0.23096695]]",[2.19028481]
883,"[[14.8746741  -9.56016439 -1.95646958]
 [-9.56016439 43.79377558  6.50653611]
 [-1.95646958  6.50653611 13.33155032]]",,[ 0.69094881 -0.17629341  0.26446037],[0.03807071 0.14798626 0.00593825],[-0.05575428  0.1854193   0.03794571],"[[ 0.91511551]
 [-0.33041845]
 [ 0.23105681]]",[2.18948914]
884,"[[14.88567147 -9.5746074  -1.97077809]
 [-9.5746074  43.76837965  6.53900718]
 [-1.97077809  6.53900718 13.34594888]]",,[ 0.69142366 -0.17441741  0.26450261],[0.03530476 0.14041077 0.00465533],[-0.05595009  0.18564141  0.03821128],"[[ 0.91769105]
 [-0.32268598]
 [ 0.23176905]]",[2.18279762]
885,"[[14.7888711  -9.40424627 -2.04492288]
 [-9.40424627 43.71170155  6.89560677]
 [-2.04492288  6.89560677 13.49942735]]",,[ 0.69188241 -0.17251974  0.26455285],[0.03021141 0.13448848 0.00171566],[-0.05490134  0.18513072  0.04025607],"[[ 0.92112774]
 [-0.31521309]
 [ 0.22839527]]",[2.1714495]
